run_id,status,error,started_at_utc,ended_at_utc,pilot_mode,condition_name,pressure_mode,requested_fraction_of_ram,actual_fraction_of_ram,requested_size_bytes,actual_size_bytes,trial_id,num_requests,successful_requests,error_requests,stabilization_seconds,wall_time_s,inference_batch_time_s,pressure_worker_pid,size_capped,host_name,platform_system,platform_release,python_version,model_name,prompt_id,page_fault_support,system_memory_total_bytes_before,system_memory_total_bytes_after,system_memory_total_bytes_delta,system_memory_available_bytes_before,system_memory_available_bytes_after,system_memory_available_bytes_delta,system_memory_used_bytes_before,system_memory_used_bytes_after,system_memory_used_bytes_delta,system_swap_used_bytes_before,system_swap_used_bytes_after,system_swap_used_bytes_delta,system_disk_read_bytes_before,system_disk_read_bytes_after,system_disk_read_bytes_delta,system_disk_write_bytes_before,system_disk_write_bytes_after,system_disk_write_bytes_delta,system_disk_read_count_before,system_disk_read_count_after,system_disk_read_count_delta,system_disk_write_count_before,system_disk_write_count_after,system_disk_write_count_delta,managed_process_count_before,managed_process_count_during,managed_process_count_delta,managed_rss_bytes_before,managed_rss_bytes_during,managed_rss_bytes_delta,managed_vms_bytes_before,managed_vms_bytes_during,managed_vms_bytes_delta,managed_cpu_user_seconds_before,managed_cpu_user_seconds_during,managed_cpu_user_seconds_delta,managed_cpu_system_seconds_before,managed_cpu_system_seconds_during,managed_cpu_system_seconds_delta,managed_io_read_bytes_before,managed_io_read_bytes_during,managed_io_read_bytes_delta,managed_io_write_bytes_before,managed_io_write_bytes_during,managed_io_write_bytes_delta,managed_minor_faults_before,managed_minor_faults_during,managed_minor_faults_delta,managed_major_faults_before,managed_major_faults_during,managed_major_faults_delta,managed_page_faults_total_before,managed_page_faults_total_during,managed_page_faults_total_delta
pilot=0|mode=file_seq|requested=1.1000|actual_bytes=113018642432|trial=2,completed,,2026-04-06T01:38:37.036188+00:00,2026-04-06T01:39:05.168924+00:00,False,file_seq__req_1.10x__actual_1.10x,file_seq,1.1,1.0999999641206106,113018642432,113018642432,2,20,20,0,2.0,28.133874899998773,23.49460999999428,20136,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,80385290240.0,80429809664.0,44519424.0,22358933504.0,22314414080.0,-44519424.0,1813393408.0,1813393408.0,0.0,1895783350784.0,1985911283200.0,90127932416.0,233720866816.0,233724323840.0,3457024.0,4046032.0,4108590.0,62558.0,4139260.0,4139588.0,328.0,1.0,2.0,1.0,130342912.0,250159104.0,119816192.0,871059456.0,1735299072.0,864239616.0,1.375,2.25,0.875,2.53125,17.578125,15.046875,27146178.0,90131414682.0,90104268504.0,351602.0,360799.0,9197.0,,,,,,,69536.0,99108.0,29572.0
pilot=0|mode=file_seq|requested=1.1000|actual_bytes=113018642432|trial=3,completed,,2026-04-06T01:39:05.171925+00:00,2026-04-06T01:39:33.330155+00:00,False,file_seq__req_1.10x__actual_1.10x,file_seq,1.1,1.0999999641206106,113018642432,113018642432,3,20,20,0,2.0,28.159395300026517,23.67811460001394,28304,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,80429875200.0,80439668736.0,9793536.0,22314348544.0,22304555008.0,-9793536.0,1813393408.0,1813393408.0,0.0,1985911285760.0,2076353273856.0,90441988096.0,233724323840.0,233727469568.0,3145728.0,4108591.0,4171254.0,62663.0,4139588.0,4139962.0,374.0,1.0,2.0,1.0,130363392.0,249901056.0,119537664.0,871096320.0,1735368704.0,864272384.0,1.4375,2.1875,0.75,2.578125,18.703125,16.125,27251212.0,90408343780.0,90381092568.0,362320.0,371520.0,9200.0,,,,,,,69542.0,98987.0,29445.0
pilot=0|mode=file_seq|requested=1.2000|actual_bytes=123293065216|trial=1,completed,,2026-04-06T01:39:33.332551+00:00,2026-04-06T01:40:01.450375+00:00,False,file_seq__req_1.20x__actual_1.20x,file_seq,1.2,1.1999999681072095,123293065216,123293065216,1,20,20,0,2.0,28.11892350000562,23.606752399995457,33920,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,80439734272.0,80375296000.0,-64438272.0,22304489472.0,22368927744.0,64438272.0,1813393408.0,1813393408.0,0.0,2076353277440.0,2167633088000.0,91279810560.0,233727469568.0,233729812480.0,2342912.0,4171255.0,4234558.0,63303.0,4139962.0,4140243.0,281.0,1.0,2.0,1.0,130363392.0,249757696.0,119394304.0,871096320.0,1734975488.0,863879168.0,1.453125,2.328125,0.875,2.625,18.25,15.625,27356246.0,91264086830.0,91236730584.0,373039.0,382240.0,9201.0,,,,,,,69542.0,98951.0,29409.0
pilot=0|mode=file_seq|requested=1.2000|actual_bytes=123293065216|trial=2,completed,,2026-04-06T01:40:01.452382+00:00,2026-04-06T01:40:29.798448+00:00,False,file_seq__req_1.20x__actual_1.20x,file_seq,1.2,1.1999999681072095,123293065216,123293065216,2,20,20,0,2.0,28.34686619997956,23.71648250002181,29664,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,80375361536.0,80356769792.0,-18591744.0,22368862208.0,22387453952.0,18591744.0,1813393408.0,1813262336.0,-131072.0,2167633088512.0,2259851722752.0,92218634240.0,233729812480.0,233733048320.0,3235840.0,4234559.0,4298259.0,63700.0,4140243.0,4140568.0,325.0,1.0,2.0,1.0,130367488.0,250163200.0,119795712.0,871096320.0,1735368704.0,864272384.0,1.484375,2.359375,0.875,2.6875,18.03125,15.34375,27461280.0,92220493176.0,92193031896.0,383759.0,392960.0,9201.0,,,,,,,69543.0,99061.0,29518.0
pilot=0|mode=file_seq|requested=1.2000|actual_bytes=123293065216|trial=3,completed,,2026-04-06T01:40:29.801488+00:00,2026-04-06T01:40:58.007759+00:00,False,file_seq__req_1.20x__actual_1.20x,file_seq,1.2,1.1999999681072095,123293065216,123293065216,3,20,20,0,2.0,28.207503099984024,23.64356779999798,39140,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,80356835328.0,80424767488.0,67932160.0,22387388416.0,22319456256.0,-67932160.0,1813262336.0,1813262336.0,0.0,2259851724288.0,2351837091328.0,91985367040.0,233733048320.0,233746925568.0,13877248.0,4298260.0,4361654.0,63394.0,4140568.0,4140879.0,311.0,1.0,2.0,1.0,130351104.0,250011648.0,119660544.0,871059456.0,1735348224.0,864288768.0,1.484375,2.328125,0.84375,2.703125,18.21875,15.515625,27566314.0,91989911490.0,91962345176.0,394490.0,403692.0,9202.0,,,,,,,69544.0,99076.0,29532.0
pilot=0|mode=file_seq|requested=1.3000|actual_bytes=133567488000|trial=1,completed,,2026-04-06T01:40:58.010256+00:00,2026-04-06T01:41:26.310739+00:00,False,file_seq__req_1.30x__actual_1.30x,file_seq,1.3,1.2999999720938082,133567488000,133567488000,1,20,20,0,2.0,28.301751299994066,23.724050000018906,29148,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,80424833024.0,81666916352.0,1242083328.0,22319390720.0,21077307392.0,-1242083328.0,1813262336.0,1893888000.0,80625664.0,2351837093376.0,2443401694720.0,91564601344.0,233746925568.0,233831315968.0,84390400.0,4361655.0,4424759.0,63104.0,4140879.0,4141225.0,346.0,1.0,2.0,1.0,130351104.0,250183680.0,119832576.0,871059456.0,1735503872.0,864444416.0,1.5,2.25,0.75,2.78125,17.828125,15.046875,27671348.0,91566391820.0,91538720472.0,405223.0,414424.0,9201.0,,,,,,,69544.0,99119.0,29575.0
pilot=0|mode=file_seq|requested=1.3000|actual_bytes=133567488000|trial=2,completed,,2026-04-06T01:41:26.312740+00:00,2026-04-06T01:41:54.807274+00:00,False,file_seq__req_1.30x__actual_1.30x,file_seq,1.3,1.2999999720938082,133567488000,133567488000,2,20,20,0,2.0,28.494962900003884,23.865411199978553,8248,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,81666981888.0,81649307648.0,-17674240.0,21077241856.0,21094916096.0,17674240.0,1893888000.0,1893888000.0,0.0,2443401697792.0,2536241069568.0,92839371776.0,233831315968.0,233833867776.0,2551808.0,4424760.0,4488863.0,64103.0,4141225.0,4141471.0,246.0,1.0,2.0,1.0,130351104.0,249794560.0,119443456.0,871059456.0,1734819840.0,863760384.0,1.5625,2.53125,0.96875,2.78125,17.796875,15.015625,27776382.0,92828982358.0,92801205976.0,415955.0,425144.0,9189.0,,,,,,,69544.0,98965.0,29421.0
pilot=0|mode=file_seq|requested=1.3000|actual_bytes=133567488000|trial=3,completed,,2026-04-06T01:41:54.809279+00:00,2026-04-06T01:42:23.112653+00:00,False,file_seq__req_1.30x__actual_1.30x,file_seq,1.3,1.2999999720938082,133567488000,133567488000,3,20,20,0,2.0,28.303700199991,23.714601399959065,46768,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,81649373184.0,81655488512.0,6115328.0,21094850560.0,21088735232.0,-6115328.0,1893888000.0,1893888000.0,0.0,2536241073664.0,2628503489024.0,92262415360.0,233833867776.0,233836120576.0,2252800.0,4488864.0,4552482.0,63618.0,4141471.0,4141760.0,289.0,1.0,2.0,1.0,130351104.0,250105856.0,119754752.0,871059456.0,1735196672.0,864137216.0,1.609375,2.4375,0.828125,2.796875,17.59375,14.796875,27881416.0,92267050656.0,92239169240.0,426671.0,435874.0,9203.0,,,,,,,69544.0,99094.0,29550.0
pilot=0|mode=file_seq|requested=1.4000|actual_bytes=143841910784|trial=1,completed,,2026-04-06T01:42:23.114496+00:00,2026-04-06T01:42:51.427677+00:00,False,file_seq__req_1.40x__actual_1.40x,file_seq,1.4,1.3999999760804072,143841910784,143841910784,1,20,20,0,2.0,28.314328100008424,23.73338990000775,55368,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,81655549952.0,81725153280.0,69603328.0,21088673792.0,21019070464.0,-69603328.0,1893888000.0,1893888000.0,0.0,2628503490048.0,2720924667392.0,92421177344.0,233836120576.0,233838160384.0,2039808.0,4552483.0,4616095.0,63612.0,4141760.0,4141959.0,199.0,1.0,2.0,1.0,130351104.0,250277888.0,119926784.0,871059456.0,1735397376.0,864337920.0,1.625,2.546875,0.921875,2.84375,17.859375,15.015625,27986450.0,92434927850.0,92406941400.0,437399.0,446595.0,9196.0,,,,,,,69544.0,99104.0,29560.0
pilot=0|mode=file_seq|requested=1.4000|actual_bytes=143841910784|trial=2,completed,,2026-04-06T01:42:51.430679+00:00,2026-04-06T01:43:19.702109+00:00,False,file_seq__req_1.40x__actual_1.40x,file_seq,1.4,1.3999999760804072,143841910784,143841910784,2,20,20,0,2.0,28.273047299997415,23.695329200010747,34704,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,81725214720.0,81679245312.0,-45969408.0,21019009024.0,21064978432.0,45969408.0,1893888000.0,1893888000.0,0.0,2720924669440.0,2812822295552.0,91897626112.0,233838160384.0,233841846784.0,3686400.0,4616096.0,4679652.0,63556.0,4141959.0,4142460.0,501.0,1.0,2.0,1.0,130351104.0,249769984.0,119418880.0,871059456.0,1735114752.0,864055296.0,1.640625,2.578125,0.9375,2.859375,18.203125,15.34375,28091484.0,91877190452.0,91849098968.0,448123.0,457326.0,9203.0,,,,,,,69544.0,98964.0,29420.0
pilot=0|mode=file_seq|requested=1.4000|actual_bytes=143841910784|trial=3,completed,,2026-04-06T01:43:19.704109+00:00,2026-04-06T01:43:47.974550+00:00,False,file_seq__req_1.40x__actual_1.40x,file_seq,1.4,1.3999999760804072,143841910784,143841910784,3,20,20,0,2.0,28.270712499972433,23.72267990000546,22824,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,81679331328.0,81674256384.0,-5074944.0,21064892416.0,21069967360.0,5074944.0,1893888000.0,1893888000.0,0.0,2812822298624.0,2904288651264.0,91466352640.0,233841846784.0,233844079104.0,2232320.0,4679653.0,4742868.0,63215.0,4142460.0,4142687.0,227.0,1.0,2.0,1.0,130351104.0,249937920.0,119586816.0,871059456.0,1735118848.0,864059392.0,1.65625,2.453125,0.796875,2.921875,18.328125,15.40625,28196518.0,91457865086.0,91429668568.0,458856.0,468052.0,9196.0,,,,,,,69544.0,99003.0,29459.0
pilot=0|mode=file_seq|requested=1.5000|actual_bytes=154116333568|trial=1,completed,,2026-04-06T01:43:47.976757+00:00,2026-04-06T01:44:16.088960+00:00,False,file_seq__req_1.50x__actual_1.50x,file_seq,1.5,1.4999999800670059,154116333568,154116333568,1,20,20,0,2.0,28.11357039998984,23.51218149997294,29424,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,81674321920.0,81662525440.0,-11796480.0,21069901824.0,21081698304.0,11796480.0,1893888000.0,1893888000.0,0.0,2904288655360.0,2995721817600.0,91433162240.0,233844079104.0,233847171584.0,3092480.0,4742869.0,4806040.0,63171.0,4142687.0,4142996.0,309.0,1.0,2.0,1.0,130351104.0,250068992.0,119717888.0,871059456.0,1735401472.0,864342016.0,1.71875,2.5,0.78125,2.96875,18.109375,15.140625,28301552.0,91420221384.0,91391919832.0,469580.0,478774.0,9194.0,,,,,,,69544.0,99052.0,29508.0
pilot=0|mode=file_seq|requested=1.5000|actual_bytes=154116333568|trial=2,completed,,2026-04-06T01:44:16.090960+00:00,2026-04-06T01:44:44.891480+00:00,False,file_seq__req_1.50x__actual_1.50x,file_seq,1.5,1.4999999800670059,154116333568,154116333568,2,20,20,0,2.0,28.800812500005122,24.208685600024182,11820,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,81662586880.0,81469227008.0,-193359872.0,21081636864.0,21274996736.0,193359872.0,1893888000.0,1893888000.0,0.0,2995721818624.0,3088253593600.0,92531774976.0,233847171584.0,233860078080.0,12906496.0,4806041.0,4883011.0,76970.0,4142996.0,4145048.0,2052.0,1.0,2.0,1.0,130351104.0,249946112.0,119595008.0,871059456.0,1735327744.0,864268288.0,1.75,2.65625,0.90625,3.015625,19.265625,16.25,28406586.0,91558738450.0,91530331864.0,480297.0,489498.0,9201.0,,,,,,,69544.0,99022.0,29478.0
pilot=0|mode=file_seq|requested=1.5000|actual_bytes=154116333568|trial=3,completed,,2026-04-06T01:44:44.893482+00:00,2026-04-06T01:45:13.667120+00:00,False,file_seq__req_1.50x__actual_1.50x,file_seq,1.5,1.4999999800670059,154116333568,154116333568,3,20,20,0,2.0,28.774182000022847,23.954640200012363,45452,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,81469292544.0,81405390848.0,-63901696.0,21274931200.0,21338832896.0,63901696.0,1893888000.0,1893888000.0,0.0,3088253595648.0,3180291011072.0,92037415424.0,233860078080.0,233884858880.0,24780800.0,4883012.0,4948640.0,65628.0,4145048.0,4147045.0,1997.0,1.0,2.0,1.0,130351104.0,249880576.0,119529472.0,871059456.0,1735180288.0,864120832.0,1.78125,2.828125,1.046875,3.046875,18.90625,15.859375,28511620.0,91906970716.0,91878459096.0,491025.0,500228.0,9203.0,,,,,,,69544.0,98988.0,29444.0
pilot=0|mode=none|requested=0.0000|actual_bytes=0|trial=1,completed,,2026-04-15T01:38:23.616721+00:00,2026-04-15T01:38:42.824462+00:00,False,none_baseline,none,0.0,0.0,0,0,1,20,20,0,0.0,19.20825869985856,18.58733440004289,,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,62189494272.0,62162964480.0,-26529792.0,40554729472.0,40581259264.0,26529792.0,326225920.0,326225920.0,0.0,3319761009152.0,3319761009152.0,0.0,479667184640.0,479669814272.0,2629632.0,7226409.0,7226409.0,0.0,14457389.0,14457689.0,300.0,1.0,1.0,0.0,122695680.0,126873600.0,4177920.0,866648064.0,867147776.0,499712.0,0.4375,0.53125,0.09375,1.953125,2.09375,0.140625,23767089.0,23769129.0,2040.0,1011.0,6458.0,5447.0,,,,,,,68654.0,68662.0,8.0
pilot=0|mode=none|requested=0.0000|actual_bytes=0|trial=2,completed,,2026-04-15T01:38:42.826044+00:00,2026-04-15T01:39:01.880100+00:00,False,none_baseline,none,0.0,0.0,0,0,2,20,20,0,0.0,19.05438770004548,19.052470300113782,,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,62162960384.0,62164000768.0,1040384.0,40581263360.0,40580222976.0,-1040384.0,326225920.0,326225920.0,0.0,3319761009152.0,3319761009152.0,0.0,479669814272.0,479673095168.0,3280896.0,7226409.0,7226409.0,0.0,14457689.0,14458090.0,401.0,1.0,1.0,0.0,126889984.0,126902272.0,12288.0,867147776.0,867147776.0,0.0,0.53125,0.5625,0.03125,2.09375,2.140625,0.046875,23769129.0,23770909.0,1780.0,7594.0,12784.0,5190.0,,,,,,,68665.0,68670.0,5.0
pilot=0|mode=none|requested=0.0000|actual_bytes=0|trial=3,completed,,2026-04-15T01:39:01.881703+00:00,2026-04-15T01:39:21.472465+00:00,False,none_baseline,none,0.0,0.0,0,0,3,20,20,0,0.0,19.591440999880433,19.588618000037968,,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,62163996672.0,62160424960.0,-3571712.0,40580227072.0,40583798784.0,3571712.0,326225920.0,326225920.0,0.0,3319761009152.0,3319761009152.0,0.0,479673095168.0,479674364928.0,1269760.0,7226409.0,7226409.0,0.0,14458090.0,14458293.0,203.0,1.0,1.0,0.0,126914560.0,126877696.0,-36864.0,867147776.0,867041280.0,-106496.0,0.5625,0.5625,0.0,2.140625,2.1875,0.046875,23770909.0,23772689.0,1780.0,13913.0,19122.0,5209.0,,,,,,,68672.0,68676.0,4.0
pilot=0|mode=file_seq|requested=0.2500|actual_bytes=25686052864|trial=1,completed,,2026-04-15T01:39:21.474595+00:00,2026-04-15T01:39:47.052112+00:00,False,file_seq__req_0.25x__actual_0.25x,file_seq,0.25,0.24999997010050892,25686052864,25686052864,1,20,20,0,2.0,25.579913299996406,21.219246899941936,14904,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,62160420864.0,62232326144.0,71905280.0,40583802880.0,40511897600.0,-71905280.0,326225920.0,326225920.0,0.0,3319761009152.0,3345485416448.0,25724407296.0,479674364928.0,479688569856.0,14204928.0,7226409.0,7243958.0,17549.0,14458293.0,14460371.0,2078.0,1.0,2.0,1.0,126877696.0,247037952.0,120160256.0,867041280.0,1732263936.0,865222656.0,0.5625,1.296875,0.734375,2.1875,23.4375,21.25,23772689.0,127692845228.0,127669072539.0,20264.0,29157.0,8893.0,,,,,,,68676.0,98337.0,29661.0
pilot=0|mode=file_seq|requested=0.2500|actual_bytes=25686052864|trial=2,completed,,2026-04-15T01:39:47.056503+00:00,2026-04-15T01:40:12.072356+00:00,False,file_seq__req_0.25x__actual_0.25x,file_seq,0.25,0.24999997010050892,25686052864,25686052864,2,20,20,0,2.0,25.01741599990055,20.529331300174817,12692,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,62232350720.0,62178873344.0,-53477376.0,40511873024.0,40565350400.0,53477376.0,326225920.0,326225920.0,0.0,3345485416448.0,3345485613056.0,196608.0,479688569856.0,479694136320.0,5566464.0,7243958.0,7243960.0,2.0,14460371.0,14461051.0,680.0,1.0,2.0,1.0,127250432.0,247021568.0,119771136.0,868106240.0,1732378624.0,864272384.0,0.578125,1.515625,0.9375,2.203125,25.609375,23.40625,24001768.0,152905111838.0,152881110070.0,30377.0,39272.0,8895.0,,,,,,,68768.0,98282.0,29514.0
pilot=0|mode=file_seq|requested=0.2500|actual_bytes=25686052864|trial=3,completed,,2026-04-15T01:40:12.075363+00:00,2026-04-15T01:40:37.611442+00:00,False,file_seq__req_0.25x__actual_0.25x,file_seq,0.25,0.24999997010050892,25686052864,25686052864,3,20,20,0,2.0,25.538737300084904,21.085628000088036,66496,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,62178828288.0,62186356736.0,7528448.0,40565395456.0,40557867008.0,-7528448.0,326225920.0,326225920.0,0.0,3345485613056.0,3345485883392.0,270336.0,479694136320.0,479696630784.0,2494464.0,7243960.0,7243965.0,5.0,14461051.0,14461380.0,329.0,1.0,2.0,1.0,127275008.0,246710272.0,119435264.0,868106240.0,1731977216.0,863870976.0,0.625,1.3125,0.6875,2.3125,26.59375,24.28125,24106802.0,158278255464.0,158254148662.0,40487.0,49389.0,8902.0,,,,,,,68774.0,98271.0,29497.0
pilot=0|mode=file_seq|requested=0.5000|actual_bytes=51372109824|trial=1,completed,,2026-04-15T01:40:37.614951+00:00,2026-04-15T01:41:03.728099+00:00,False,file_seq__req_0.50x__actual_0.50x,file_seq,0.5,0.49999998006700597,51372109824,51372109824,1,20,20,0,2.0,26.113590100081638,21.619591500144452,49184,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,62186393600.0,63083233280.0,896839680.0,40557830144.0,39660990464.0,-896839680.0,326225920.0,325963776.0,-262144.0,3345485883392.0,3371172972544.0,25687089152.0,479696630784.0,479810954240.0,114323456.0,7243965.0,7261269.0,17304.0,14461380.0,14475587.0,14207.0,1.0,2.0,1.0,127225856.0,246730752.0,119504896.0,867999744.0,1732026368.0,864026624.0,0.65625,1.578125,0.921875,2.34375,23.953125,21.609375,24211836.0,133812658058.0,133788446222.0,50595.0,59484.0,8889.0,,,,,,,68777.0,98280.0,29503.0
pilot=0|mode=file_seq|requested=0.5000|actual_bytes=51372109824|trial=2,completed,,2026-04-15T01:41:03.729107+00:00,2026-04-15T01:41:30.308202+00:00,False,file_seq__req_0.50x__actual_0.50x,file_seq,0.5,0.49999998006700597,51372109824,51372109824,2,20,20,0,2.0,26.578006400028244,22.00732780015096,47356,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,63083261952.0,62945935360.0,-137326592.0,39660961792.0,39798288384.0,137326592.0,325963776.0,325963776.0,0.0,3371172972544.0,3371173005824.0,33280.0,479810954240.0,479816435200.0,5480960.0,7261269.0,7261271.0,2.0,14475587.0,14476040.0,453.0,1.0,2.0,1.0,127229952.0,246468608.0,119238656.0,867999744.0,1731670016.0,863670272.0,0.671875,1.609375,0.9375,2.359375,27.578125,25.21875,24316870.0,158936983548.0,158912666678.0,60721.0,69610.0,8889.0,,,,,,,68778.0,98162.0,29384.0
pilot=0|mode=file_seq|requested=0.5000|actual_bytes=51372109824|trial=3,completed,,2026-04-15T01:41:30.309495+00:00,2026-04-15T01:41:56.800670+00:00,False,file_seq__req_0.50x__actual_0.50x,file_seq,0.5,0.49999998006700597,51372109824,51372109824,3,20,20,0,2.0,26.49078939994797,22.008013299899176,72860,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,62945955840.0,62863523840.0,-82432000.0,39798267904.0,39880699904.0,82432000.0,325963776.0,325963776.0,0.0,3371173005824.0,3371174029824.0,1024000.0,479816435200.0,479822165504.0,5730304.0,7261271.0,7261304.0,33.0,14476040.0,14476520.0,480.0,1.0,2.0,1.0,127258624.0,246960128.0,119701504.0,867999744.0,1732141056.0,864141312.0,0.703125,1.625,0.921875,2.390625,27.796875,25.40625,24421904.0,157854958150.0,157830536246.0,70825.0,79715.0,8890.0,,,,,,,68786.0,98355.0,29569.0
pilot=0|mode=file_seq|requested=0.9000|actual_bytes=92469800960|trial=1,completed,,2026-04-15T01:41:56.800670+00:00,2026-04-15T01:42:24.152011+00:00,False,file_seq__req_0.90x__actual_0.90x,file_seq,0.9,0.8999999960134012,92469800960,92469800960,1,20,20,0,2.0,27.351367900148034,22.819168099900708,19260,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,62863568896.0,63371366400.0,507797504.0,39880654848.0,39372857344.0,-507797504.0,325963776.0,325963776.0,0.0,3371174029824.0,3421914471424.0,50740441600.0,479822165504.0,479879378432.0,57212928.0,7261304.0,7295219.0,33915.0,14476520.0,14483341.0,6821.0,1.0,2.0,1.0,127283200.0,246865920.0,119582720.0,867999744.0,1732083712.0,864083968.0,0.796875,1.546875,0.75,2.40625,23.359375,20.953125,24526938.0,102143409768.0,102118882830.0,80930.0,89804.0,8874.0,,,,,,,68792.0,98326.0,29534.0
pilot=0|mode=file_seq|requested=0.9000|actual_bytes=92469800960|trial=2,completed,,2026-04-15T01:42:24.157082+00:00,2026-04-15T01:42:52.652262+00:00,False,file_seq__req_0.90x__actual_0.90x,file_seq,0.9,0.8999999960134012,92469800960,92469800960,2,20,20,0,2.0,28.498606099979952,23.808196400059387,41092,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,63364911104.0,63729651712.0,364740608.0,39379312640.0,39014572032.0,-364740608.0,325963776.0,325570560.0,-393216.0,3421914475520.0,3489873130496.0,67958654976.0,479879378432.0,479885829632.0,6451200.0,7295220.0,7341446.0,46226.0,14483341.0,14484260.0,919.0,1.0,2.0,1.0,127291392.0,247054336.0,119762944.0,867999744.0,1732055040.0,864055296.0,0.8125,1.6875,0.875,2.421875,22.65625,20.234375,24631972.0,77554394842.0,77529762870.0,91029.0,99911.0,8882.0,,,,,,,68793.0,98417.0,29624.0
