run_id,status,error,timestamp_utc,pilot_mode,condition_name,pressure_mode,requested_fraction_of_ram,actual_fraction_of_ram,requested_size_bytes,actual_size_bytes,trial_id,request_index,model_name,prompt_id,max_tokens,temperature,latency_ms,response_chars,response_digest,eval_count,eval_duration_ns,prompt_eval_count,prompt_eval_duration_ns,total_duration_ns,load_duration_ns,tokens_per_second
pilot=0|mode=mmap_random|requested=0.5000|actual_bytes=51372109824|trial=3,ok,,2026-04-15T01:48:38Z,False,mmap_random__req_0.50x__actual_0.50x,mmap_random,0.5,0.49999998006700597,51372109824,51372109824,3,15,qwen3:4b,locality_prompt_v1,64,0.0,1093.7212998978794,0,e3b0c44298fc1c14,64,931680500,24,15945000,1091207600,140498300,68.69307665020358
pilot=0|mode=mmap_random|requested=0.5000|actual_bytes=51372109824|trial=3,ok,,2026-04-15T01:48:39Z,False,mmap_random__req_0.50x__actual_0.50x,mmap_random,0.5,0.49999998006700597,51372109824,51372109824,3,16,qwen3:4b,locality_prompt_v1,64,0.0,1053.9347000885755,0,e3b0c44298fc1c14,64,893567000,24,15802300,1051581000,138892500,71.62305680491782
pilot=0|mode=mmap_random|requested=0.5000|actual_bytes=51372109824|trial=3,ok,,2026-04-15T01:48:40Z,False,mmap_random__req_0.50x__actual_0.50x,mmap_random,0.5,0.49999998006700597,51372109824,51372109824,3,17,qwen3:4b,locality_prompt_v1,64,0.0,1034.163200063631,0,e3b0c44298fc1c14,64,887652600,24,14133900,1032030700,125552100,72.10027887035987
pilot=0|mode=mmap_random|requested=0.5000|actual_bytes=51372109824|trial=3,ok,,2026-04-15T01:48:41Z,False,mmap_random__req_0.50x__actual_0.50x,mmap_random,0.5,0.49999998006700597,51372109824,51372109824,3,18,qwen3:4b,locality_prompt_v1,64,0.0,1096.9636999070644,0,e3b0c44298fc1c14,64,947662200,24,14119200,1094802500,129477900,67.53461307204192
pilot=0|mode=mmap_random|requested=0.5000|actual_bytes=51372109824|trial=3,ok,,2026-04-15T01:48:42Z,False,mmap_random__req_0.50x__actual_0.50x,mmap_random,0.5,0.49999998006700597,51372109824,51372109824,3,19,qwen3:4b,locality_prompt_v1,64,0.0,1034.7139998339117,0,e3b0c44298fc1c14,64,893794200,24,15283000,1032175500,121929200,71.60485042306159
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=1,ok,,2026-04-15T01:48:49Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,1,0,qwen3:4b,locality_prompt_v1,64,0.0,1171.3121999055147,0,e3b0c44298fc1c14,64,895009400,24,115544500,1168459900,153283900,71.50762885842316
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=1,ok,,2026-04-15T01:48:50Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,1,1,qwen3:4b,locality_prompt_v1,64,0.0,1101.1820998974144,0,e3b0c44298fc1c14,64,933677000,24,14500600,1098914200,148212500,68.54618888544968
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=1,ok,,2026-04-15T01:48:51Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,1,2,qwen3:4b,locality_prompt_v1,64,0.0,1082.167400047183,0,e3b0c44298fc1c14,64,909742300,24,15963900,1079241600,150040500,70.34959240655293
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=1,ok,,2026-04-15T01:48:52Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,1,3,qwen3:4b,locality_prompt_v1,64,0.0,1136.8395001627505,0,e3b0c44298fc1c14,64,974589500,24,15398700,1134935300,141658100,65.66867383652297
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=1,ok,,2026-04-15T01:48:53Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,1,4,qwen3:4b,locality_prompt_v1,64,0.0,1207.7005000319332,0,e3b0c44298fc1c14,64,1039276000,24,18943100,1205709200,143901600,61.5813316193196
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=1,ok,,2026-04-15T01:48:55Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,1,5,qwen3:4b,locality_prompt_v1,64,0.0,1054.115999955684,0,e3b0c44298fc1c14,64,884254500,24,14052600,1051535600,149248100,72.37735290009833
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=1,ok,,2026-04-15T01:48:56Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,1,6,qwen3:4b,locality_prompt_v1,64,0.0,1057.9329000320286,0,e3b0c44298fc1c14,64,896147900,24,14125200,1055458000,142643300,71.41678287702287
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=1,ok,,2026-04-15T01:48:57Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,1,7,qwen3:4b,locality_prompt_v1,64,0.0,1061.3516999874264,0,e3b0c44298fc1c14,64,895581000,24,13939400,1059454800,146767200,71.46198947945524
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=1,ok,,2026-04-15T01:48:58Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,1,8,qwen3:4b,locality_prompt_v1,64,0.0,1105.0007999874651,0,e3b0c44298fc1c14,64,938002400,24,15327400,1103184100,147290100,68.23010260954555
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=1,ok,,2026-04-15T01:48:59Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,1,9,qwen3:4b,locality_prompt_v1,64,0.0,1064.7799000144005,0,e3b0c44298fc1c14,64,897307600,24,14398000,1062011300,146127700,71.32448226226992
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=1,ok,,2026-04-15T01:49:00Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,1,10,qwen3:4b,locality_prompt_v1,64,0.0,1074.6926001738757,0,e3b0c44298fc1c14,64,895616100,24,14698900,1072049000,160218700,71.45918881985261
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=1,ok,,2026-04-15T01:49:01Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,1,11,qwen3:4b,locality_prompt_v1,64,0.0,1070.017300080508,0,e3b0c44298fc1c14,64,900544600,24,15473100,1067540000,148905000,71.06810700991377
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=1,ok,,2026-04-15T01:49:02Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,1,12,qwen3:4b,locality_prompt_v1,64,0.0,1068.7352998647839,0,e3b0c44298fc1c14,64,901952300,24,15391000,1066170500,146967900,70.95718919947318
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=1,ok,,2026-04-15T01:49:03Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,1,13,qwen3:4b,locality_prompt_v1,64,0.0,1063.6338000185788,0,e3b0c44298fc1c14,64,894916800,24,14876000,1061338100,148399400,71.51502798919408
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=1,ok,,2026-04-15T01:49:04Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,1,14,qwen3:4b,locality_prompt_v1,64,0.0,1075.815999880433,0,e3b0c44298fc1c14,64,905420900,24,13986000,1073600700,150215100,70.68535749506114
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=1,ok,,2026-04-15T01:49:05Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,1,15,qwen3:4b,locality_prompt_v1,64,0.0,1066.772900056094,0,e3b0c44298fc1c14,64,904426400,24,14357300,1064535300,142085100,70.76308254602033
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=1,ok,,2026-04-15T01:49:06Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,1,16,qwen3:4b,locality_prompt_v1,64,0.0,1239.369599847123,0,e3b0c44298fc1c14,64,1065168000,24,16862100,1236979900,150366500,60.084418608144446
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=1,ok,,2026-04-15T01:49:08Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,1,17,qwen3:4b,locality_prompt_v1,64,0.0,1153.7291000131518,0,e3b0c44298fc1c14,64,976732000,24,16773400,1151198500,151955300,65.52462702153713
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=1,ok,,2026-04-15T01:49:09Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,1,18,qwen3:4b,locality_prompt_v1,64,0.0,1229.7089998610318,0,e3b0c44298fc1c14,64,1056389600,24,16348400,1227083900,151622100,60.58370888922042
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=1,ok,,2026-04-15T01:49:10Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,1,19,qwen3:4b,locality_prompt_v1,64,0.0,1130.7653998956084,0,e3b0c44298fc1c14,64,945391300,24,14607400,1127740700,165070300,67.69683622009214
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=2,ok,,2026-04-15T01:49:17Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,2,0,qwen3:4b,locality_prompt_v1,64,0.0,1288.8014998752624,0,e3b0c44298fc1c14,64,952706500,24,187833700,1285814400,141143600,67.17703720925594
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=2,ok,,2026-04-15T01:49:18Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,2,1,qwen3:4b,locality_prompt_v1,64,0.0,1325.0824001152068,0,e3b0c44298fc1c14,64,1133796300,24,27523200,1322305500,156014500,56.44752941952624
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=2,ok,,2026-04-15T01:49:20Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,2,2,qwen3:4b,locality_prompt_v1,64,0.0,1079.5429998543113,0,e3b0c44298fc1c14,64,915070500,24,13769800,1077398600,143250300,69.93996637417554
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=2,ok,,2026-04-15T01:49:21Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,2,3,qwen3:4b,locality_prompt_v1,64,0.0,1175.8358997758478,0,e3b0c44298fc1c14,64,1003582400,24,14437500,1173874000,151822000,63.77154481784456
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=2,ok,,2026-04-15T01:49:22Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,2,4,qwen3:4b,locality_prompt_v1,64,0.0,1199.3706999346614,0,e3b0c44298fc1c14,64,1019474700,24,22248100,1197247700,151421200,62.77742841484934
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=2,ok,,2026-04-15T01:49:23Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,2,5,qwen3:4b,locality_prompt_v1,64,0.0,1110.3095000144094,0,e3b0c44298fc1c14,64,934691400,24,15549100,1107155400,153642400,68.47179721563717
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=2,ok,,2026-04-15T01:49:24Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,2,6,qwen3:4b,locality_prompt_v1,64,0.0,1232.2007999755442,0,e3b0c44298fc1c14,64,1066603500,24,16291900,1229281300,143181400,60.00355333542408
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=2,ok,,2026-04-15T01:49:26Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,2,7,qwen3:4b,locality_prompt_v1,64,0.0,1087.5070998445153,0,e3b0c44298fc1c14,64,917138400,24,14921900,1085135500,148284000,69.78227059296611
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=2,ok,,2026-04-15T01:49:27Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,2,8,qwen3:4b,locality_prompt_v1,64,0.0,1079.7033000271767,0,e3b0c44298fc1c14,64,910746800,24,16444300,1076796500,142018100,70.27200095569921
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=2,ok,,2026-04-15T01:49:28Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,2,9,qwen3:4b,locality_prompt_v1,64,0.0,1062.1253999415785,0,e3b0c44298fc1c14,64,893824000,24,13542900,1059824800,149786900,71.6024631247315
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=2,ok,,2026-04-15T01:49:29Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,2,10,qwen3:4b,locality_prompt_v1,64,0.0,1062.1866998262703,0,e3b0c44298fc1c14,64,896159900,24,14922800,1059741500,145487800,71.41582657291406
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=2,ok,,2026-04-15T01:49:30Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,2,11,qwen3:4b,locality_prompt_v1,64,0.0,1067.7629001438618,0,e3b0c44298fc1c14,64,897505200,24,15218500,1065237500,149097000,71.30877904662836
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=2,ok,,2026-04-15T01:49:31Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,2,12,qwen3:4b,locality_prompt_v1,64,0.0,1062.9029001574963,0,e3b0c44298fc1c14,64,898382500,24,14959900,1060611800,143579500,71.2391436832307
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=2,ok,,2026-04-15T01:49:32Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,2,13,qwen3:4b,locality_prompt_v1,64,0.0,1101.328199962154,0,e3b0c44298fc1c14,64,929227900,24,14122600,1098986500,151392400,68.87438485219826
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=2,ok,,2026-04-15T01:49:33Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,2,14,qwen3:4b,locality_prompt_v1,64,0.0,1087.156199850142,0,e3b0c44298fc1c14,64,902425600,24,15690200,1085111400,158300300,70.9199739014496
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=2,ok,,2026-04-15T01:49:34Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,2,15,qwen3:4b,locality_prompt_v1,64,0.0,1075.425500050187,0,e3b0c44298fc1c14,64,896954600,24,15133900,1072922800,157847500,71.35255229194432
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=2,ok,,2026-04-15T01:49:35Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,2,16,qwen3:4b,locality_prompt_v1,64,0.0,1064.5659000147134,0,e3b0c44298fc1c14,64,894404200,24,14686400,1062413200,149783100,71.55601460726594
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=2,ok,,2026-04-15T01:49:36Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,2,17,qwen3:4b,locality_prompt_v1,64,0.0,1060.4031002148986,0,e3b0c44298fc1c14,64,893758100,24,13900300,1058258000,145126400,71.60774263192691
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=2,ok,,2026-04-15T01:49:37Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,2,18,qwen3:4b,locality_prompt_v1,64,0.0,1097.3153999075294,0,e3b0c44298fc1c14,64,926723900,24,14303400,1094673500,150384300,69.06048284715652
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=2,ok,,2026-04-15T01:49:38Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,2,19,qwen3:4b,locality_prompt_v1,64,0.0,1235.4854999575764,0,e3b0c44298fc1c14,64,1060324000,24,16162800,1233342700,152923900,60.358909163614136
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=3,ok,,2026-04-15T01:49:45Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,3,0,qwen3:4b,locality_prompt_v1,64,0.0,1331.1056999955326,0,e3b0c44298fc1c14,64,1117815500,24,81167500,1328483900,125838500,57.254529034532084
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=3,ok,,2026-04-15T01:49:47Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,3,1,qwen3:4b,locality_prompt_v1,64,0.0,1046.8130998779088,0,e3b0c44298fc1c14,64,892088500,24,14175000,1044821200,135836400,71.74176104725036
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=3,ok,,2026-04-15T01:49:48Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,3,2,qwen3:4b,locality_prompt_v1,64,0.0,1113.989300094545,0,e3b0c44298fc1c14,64,945090100,24,14794800,1111871100,148251700,67.71841118640434
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=3,ok,,2026-04-15T01:49:49Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,3,3,qwen3:4b,locality_prompt_v1,64,0.0,1084.8826000001281,0,e3b0c44298fc1c14,64,918543900,24,15505800,1082638700,144009000,69.67549400741761
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=3,ok,,2026-04-15T01:49:50Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,3,4,qwen3:4b,locality_prompt_v1,64,0.0,1265.4156000353396,0,e3b0c44298fc1c14,64,1067803100,24,16908900,1263158600,175301000,59.936143657945934
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=3,ok,,2026-04-15T01:49:51Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,3,5,qwen3:4b,locality_prompt_v1,64,0.0,1192.625200143084,0,e3b0c44298fc1c14,64,1019013900,24,14164200,1189846600,153224000,62.80581648591839
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=3,ok,,2026-04-15T01:49:52Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,3,6,qwen3:4b,locality_prompt_v1,64,0.0,1155.3362999111414,0,e3b0c44298fc1c14,64,981635000,24,14687800,1153050800,151373000,65.1973493202667
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=3,ok,,2026-04-15T01:49:54Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,3,7,qwen3:4b,locality_prompt_v1,64,0.0,1156.6426998469979,0,e3b0c44298fc1c14,64,983805100,24,17679300,1154787100,150260300,65.053535502103
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=3,ok,,2026-04-15T01:49:55Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,3,8,qwen3:4b,locality_prompt_v1,64,0.0,1066.4097000844777,0,e3b0c44298fc1c14,64,898150700,24,14588100,1063754800,146782300,71.25752949922547
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=3,ok,,2026-04-15T01:49:56Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,3,9,qwen3:4b,locality_prompt_v1,64,0.0,1100.6243999581784,0,e3b0c44298fc1c14,64,939506100,24,15447100,1098745200,141767400,68.12089884248756
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=3,ok,,2026-04-15T01:49:57Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,3,10,qwen3:4b,locality_prompt_v1,64,0.0,1062.791399890557,0,e3b0c44298fc1c14,64,896986800,24,16697900,1060555500,145352400,71.3499908805793
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=3,ok,,2026-04-15T01:49:58Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,3,11,qwen3:4b,locality_prompt_v1,64,0.0,1183.1358999479562,0,e3b0c44298fc1c14,64,1010469600,24,15655000,1180139900,148330400,63.336888116178855
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=3,ok,,2026-04-15T01:49:59Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,3,12,qwen3:4b,locality_prompt_v1,64,0.0,1210.6232000514865,0,e3b0c44298fc1c14,64,1028359100,24,18776200,1208088400,155221600,62.23506944218221
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=3,ok,,2026-04-15T01:50:00Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,3,13,qwen3:4b,locality_prompt_v1,64,0.0,1235.617500031367,0,e3b0c44298fc1c14,64,1050861400,24,18452200,1232887700,160025400,60.90241776888941
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=3,ok,,2026-04-15T01:50:02Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,3,14,qwen3:4b,locality_prompt_v1,64,0.0,1117.655900074169,0,e3b0c44298fc1c14,64,927445800,24,14162400,1115571100,169761700,69.00672794032816
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=3,ok,,2026-04-15T01:50:03Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,3,15,qwen3:4b,locality_prompt_v1,64,0.0,1070.8091999404132,0,e3b0c44298fc1c14,64,908419100,24,14934600,1068661500,141506800,70.45206337031003
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=3,ok,,2026-04-15T01:50:04Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,3,16,qwen3:4b,locality_prompt_v1,64,0.0,1261.4030002150685,0,e3b0c44298fc1c14,64,1077429300,24,18017200,1258983400,159317500,59.40064930478501
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=3,ok,,2026-04-15T01:50:05Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,3,17,qwen3:4b,locality_prompt_v1,64,0.0,1100.7215999998152,0,e3b0c44298fc1c14,64,911039700,24,17343300,1098330900,166414000,70.24940845058673
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=3,ok,,2026-04-15T01:50:06Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,3,18,qwen3:4b,locality_prompt_v1,64,0.0,1071.642099879682,0,e3b0c44298fc1c14,64,896657600,24,16079100,1069161100,152781300,71.37618640604842
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=3,ok,,2026-04-15T01:50:07Z,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,3,19,qwen3:4b,locality_prompt_v1,64,0.0,1120.262400014326,0,e3b0c44298fc1c14,64,946632100,24,15108100,1117665600,151882200,67.60810245078315
pilot=0|mode=mmap_random|requested=1.1000|actual_bytes=113018642432|trial=1,ok,,2026-04-15T01:50:15Z,False,mmap_random__req_1.10x__actual_1.10x,mmap_random,1.1,1.0999999641206106,113018642432,113018642432,1,0,qwen3:4b,locality_prompt_v1,64,0.0,1565.158599987626,0,e3b0c44298fc1c14,64,1154453200,24,252820000,1561919200,148276600,55.43750062800294
pilot=0|mode=mmap_random|requested=1.1000|actual_bytes=113018642432|trial=1,ok,,2026-04-15T01:50:16Z,False,mmap_random__req_1.10x__actual_1.10x,mmap_random,1.1,1.0999999641206106,113018642432,113018642432,1,1,qwen3:4b,locality_prompt_v1,64,0.0,1107.3996000923216,0,e3b0c44298fc1c14,64,928976300,24,20836900,1104659100,149166700,68.89303849839872
pilot=0|mode=mmap_random|requested=1.1000|actual_bytes=113018642432|trial=1,ok,,2026-04-15T01:50:17Z,False,mmap_random__req_1.10x__actual_1.10x,mmap_random,1.1,1.0999999641206106,113018642432,113018642432,1,2,qwen3:4b,locality_prompt_v1,64,0.0,1067.9719999898225,0,e3b0c44298fc1c14,64,900295400,24,14317200,1066041400,147783900,71.08777852247162
pilot=0|mode=mmap_random|requested=1.1000|actual_bytes=113018642432|trial=1,ok,,2026-04-15T01:50:18Z,False,mmap_random__req_1.10x__actual_1.10x,mmap_random,1.1,1.0999999641206106,113018642432,113018642432,1,3,qwen3:4b,locality_prompt_v1,64,0.0,1082.0615999400616,0,e3b0c44298fc1c14,64,917964000,24,14654300,1079817800,142618900,69.71950969754805
pilot=0|mode=mmap_random|requested=1.1000|actual_bytes=113018642432|trial=1,ok,,2026-04-15T01:50:19Z,False,mmap_random__req_1.10x__actual_1.10x,mmap_random,1.1,1.0999999641206106,113018642432,113018642432,1,4,qwen3:4b,locality_prompt_v1,64,0.0,1088.1764001678675,0,e3b0c44298fc1c14,64,921537700,24,14967700,1085553200,142991900,69.44913919419683
pilot=0|mode=mmap_random|requested=1.1000|actual_bytes=113018642432|trial=1,ok,,2026-04-15T01:50:21Z,False,mmap_random__req_1.10x__actual_1.10x,mmap_random,1.1,1.0999999641206106,113018642432,113018642432,1,5,qwen3:4b,locality_prompt_v1,64,0.0,1064.2504000570625,0,e3b0c44298fc1c14,64,898724400,24,15663600,1062173400,145126600,71.21204231241525
