model,family,size_b,context_length,output_tokens,placement,placement_label,repeat,repeat_q25,repeat_q75,compile_s,compile_s_q25,compile_s_q75,prefill_top1,prefill_top1_q25,prefill_top1_q75,first_decode_top1,first_decode_top1_q25,first_decode_top1_q75,final_top1,final_top1_q25,final_top1_q75,all_tokens_per_s_e2e,all_tokens_per_s_e2e_q25,all_tokens_per_s_e2e_q75,decode_tokens_per_s,decode_tokens_per_s_q25,decode_tokens_per_s_q75,end_to_end_ms,end_to_end_ms_q25,end_to_end_ms_q75,handoff_estimate_ms,handoff_estimate_ms_q25,handoff_estimate_ms_q75,handoff_plus_first_decode_ms,handoff_plus_first_decode_ms_q25,handoff_plus_first_decode_ms_q75,output_tokens_per_s_e2e,output_tokens_per_s_e2e_q25,output_tokens_per_s_e2e_q75,prefill_tokens_per_s,prefill_tokens_per_s_q25,prefill_tokens_per_s_q75,steady_tpot_ms,steady_tpot_ms_q25,steady_tpot_ms_q75,steady_tpot_p95_ms,steady_tpot_p95_ms_q25,steady_tpot_p95_ms_q75,ttft_ms,ttft_ms_q25,ttft_ms_q75,energy_net_core_j,energy_net_core_j_q25,energy_net_core_j_q75,energy_net_dram_j,energy_net_dram_j_q25,energy_net_dram_j_q75,energy_net_package-0_j,energy_net_package-0_j_q25,energy_net_package-0_j_q75,energy_net_psys_j,energy_net_psys_j_q25,energy_net_psys_j_q75,energy_net_uncore_j,energy_net_uncore_j_q25,energy_net_uncore_j_q75,prefill_energy_net_core_j,prefill_energy_net_core_j_q25,prefill_energy_net_core_j_q75,prefill_energy_net_dram_j,prefill_energy_net_dram_j_q25,prefill_energy_net_dram_j_q75,prefill_energy_net_package-0_j,prefill_energy_net_package-0_j_q25,prefill_energy_net_package-0_j_q75,prefill_energy_net_psys_j,prefill_energy_net_psys_j_q25,prefill_energy_net_psys_j_q75,prefill_energy_net_uncore_j,prefill_energy_net_uncore_j_q25,prefill_energy_net_uncore_j_q75,prefill_npu_utilization,prefill_npu_utilization_q25,prefill_npu_utilization_q75,first_decode_energy_net_core_j,first_decode_energy_net_core_j_q25,first_decode_energy_net_core_j_q75,first_decode_energy_net_dram_j,first_decode_energy_net_dram_j_q25,first_decode_energy_net_dram_j_q75,first_decode_energy_net_package-0_j,first_decode_energy_net_package-0_j_q25,first_decode_energy_net_package-0_j_q75,first_decode_energy_net_psys_j,first_decode_energy_net_psys_j_q25,first_decode_energy_net_psys_j_q75,first_decode_energy_net_uncore_j,first_decode_energy_net_uncore_j_q25,first_decode_energy_net_uncore_j_q75,first_decode_npu_utilization,first_decode_npu_utilization_q25,first_decode_npu_utilization_q75,steady_decode_energy_net_core_j,steady_decode_energy_net_core_j_q25,steady_decode_energy_net_core_j_q75,steady_decode_energy_net_dram_j,steady_decode_energy_net_dram_j_q25,steady_decode_energy_net_dram_j_q75,steady_decode_energy_net_package-0_j,steady_decode_energy_net_package-0_j_q25,steady_decode_energy_net_package-0_j_q75,steady_decode_energy_net_psys_j,steady_decode_energy_net_psys_j_q25,steady_decode_energy_net_psys_j_q75,steady_decode_energy_net_uncore_j,steady_decode_energy_net_uncore_j_q25,steady_decode_energy_net_uncore_j_q75,steady_decode_npu_utilization,steady_decode_npu_utilization_q25,steady_decode_npu_utilization_q75
qwen25_0_5b_int8,Qwen2.5,0.5,8192,16,openvino_auto,OpenVINO AUTO,1.0,0.5,1.5,1.4071892695501447,1.4071892695501447,1.4071892695501447,198.0,198.0,198.0,78.0,78.0,78.0,42.0,42.0,42.0,2811.5167562135834,2789.47121968187,2903.3248714174506,49.54194459326019,48.94391192707909,50.5112407968715,2919.420623,2829.9332759999998,2942.6769635,38.2478395,34.244599,43.3152185,55.301853,51.2578125,60.316655499999996,5.480539485796459,5.437565730374016,5.6595026733283635,3117.1420170180722,3096.593761626381,3244.041731206296,16.9724135,16.960637,17.0132135,19.755726,19.650534399999998,19.9006746,2628.0483710000003,2529.115004,2645.603966,15.83674328958722,13.930621022041947,16.209507316818883,2.7340380988978996,2.5682184941027812,2.761497029853574,53.55550588647726,51.03956799208622,53.93429200037936,80.62583375899476,75.35503042089613,80.84140220936727,32.98278553571781,32.70784074774518,32.9914087292584,11.535977540652699,9.637702116662425,11.79424257532444,2.359212654186519,2.1897895401349716,2.3840742899907648,46.6555709327505,44.09255743319384,46.90449936846569,70.5179110980459,65.57519517837852,70.64121611277358,30.987805456786703,30.678231349532428,30.999072459376308,0.0,0.0,0.0,1.706460411781945,1.5908572746914147,1.8928877563271924,0.03899159026067931,0.03761925958610693,0.040628041582549665,1.7821189246148708,1.7090737400106408,2.050147210037087,2.2458096025524394,2.118045070138698,2.529668377531019,0.10067217513835185,0.09214938171790851,0.13358159748223558,0.0,0.0,0.0,2.5943053371525764,2.4000311490523294,2.8244074668030295,0.33976797031981876,0.3391732430598324,0.34039820753668854,5.117816029111891,4.896863348855292,5.320718891903015,7.615503028941075,7.126861850258912,8.082141026455007,1.8977476976682748,1.8933839916815018,1.9045505941509588,0.0,0.0,0.0
qwen25_1_5b_int8,Qwen2.5,1.5,1024,16,gpu_gpu,iGPU -> iGPU,1.0,0.5,1.5,6.594941902905703,6.594941902905703,6.594941902905703,1110.0,1110.0,1110.0,78.0,78.0,78.0,42.0,42.0,42.0,149.05625420340698,148.42997037189565,149.36470233117785,2.3554274208203125,2.344084568786914,2.360517778229034,6977.231553,6962.852795,7006.795953,16.130235999999964,12.641782249999984,32.942717499999965,438.64304,434.27428599999996,455.87643849999995,2.2931731415908767,2.2835380057214714,2.2979184974027365,1685.2920763651066,1683.4229139795332,1687.309538407025,422.512804,421.63250374999996,422.933721,429.64616515,429.5348516,431.68774095,607.609811,606.884179,608.285211,19.98652278731538,19.761002094737556,20.312531291236624,7.34657499122867,7.316793582887904,7.3587440201546865,97.54095553581216,97.1797446502498,97.87880779648603,167.1181401541972,166.0802821752169,167.97122552168378,62.595637002378,62.54467313233444,62.62002011994356,1.2856100810001159,1.1522341568011685,1.2873117273714172,0.7566378063137943,0.7557030498151003,0.7598290819151001,10.474526268260696,10.346118095694745,10.480370178591729,17.179997122130786,17.073222106561275,17.342356991515764,7.7163859284959875,7.710799543402004,7.716417416604543,0.009380384106008489,0.009321033439229798,0.009683528146453202,3.5933867396904207,3.0997332889364677,3.7284577773284475,0.488028865566247,0.46298949162738834,0.49140403984282527,8.283129647055366,7.726526629637822,8.36750248687473,12.905935127071004,12.137041896922014,12.96703794899504,3.666072757789488,3.640391058961339,3.6687940996263038,0.012850996108361825,0.012382888451878349,0.013029274439175186,15.6403881902345,15.373957078429672,15.698270468911835,6.103777832346017,6.098101041445416,6.108445654895455,79.17408388420647,78.97284784202026,79.36057934577173,136.58528252237738,136.53978046485508,137.76860559674247,51.213115339875415,51.165048001197576,51.26321164437768,0.01345500858950851,0.013408867890375032,0.013486003275383305
qwen25_1_5b_int8,Qwen2.5,1.5,1024,16,gpu_npu,iGPU -> NPU,1.0,0.5,1.5,2.546425521373749,2.546425521373749,2.546425521373749,1110.0,1110.0,1110.0,78.0,78.0,78.0,42.0,42.0,42.0,126.8250350276784,125.75954309167767,126.84330550934033,1.975726923691463,1.9580118687292212,1.976438331384544,8200.273706,8199.092710500001,8270.343813,54.83653599999994,53.629568249999984,125.78769499999993,556.523048,555.497626,627.6184055,1.951154385041206,1.9347622014104258,1.9514354693744664,1679.6854840109106,1677.4939601368349,1681.7660763317922,501.9749090000001,501.83071050000007,502.01225625,504.68925255,504.25922149999997,505.13331755,609.6379410000001,608.884661,610.4354304999999,4.143581435978267,3.525931104818737,6.912943755126749,9.313281753202432,9.27513156429911,9.35381647183128,61.150609370107766,60.512056983821694,64.02765896768948,120.38250851991391,119.73482098711702,125.25544739826219,7.72098476068802,7.716523977496802,7.727915312329417,1.1639154399455782,1.1252540588733404,1.7634657046819826,0.7563915245749552,0.7552908752617351,0.7821892982725214,10.357717767708674,10.311912840921565,11.002811969542352,17.126071790404023,17.084457564928414,18.026035601185747,7.702462498311683,7.698986678592265,7.708720133783861,0.006758408015783681,0.0067265368053465325,0.00809593800132287,1.6384664328951628,1.6139815845272114,3.0775215418074424,0.5731866011372674,0.5725076598956382,0.6022310253292162,4.4194075055485245,4.389946583998219,5.928457583713966,8.029405624000848,7.996159209282638,10.27296342574339,0.019868094714776657,0.01473439535433926,0.022670998264974762,0.9868863508416637,0.9095227138454958,0.9895780547086671,1.4185223252820016,0.7866954614181854,2.1106178897095624,7.955088668968878,7.933025549881071,7.969396148229544,46.46509395042479,45.81019755890191,47.14219434122026,95.31025955646025,94.65420421290595,96.99806259680867,0.0,0.0,0.0,0.9977380661862597,0.9976043303794517,0.9978185435250495
qwen25_1_5b_int8,Qwen2.5,1.5,1024,16,npu_gpu,NPU -> iGPU,1.0,0.5,1.5,2.454578286036849,2.454578286036849,2.454578286036849,1110.0,1110.0,1110.0,78.0,78.0,78.0,42.0,42.0,42.0,142.8873001246935,142.61648243862226,143.11646900939098,2.35410316622469,2.3492252289643787,2.3582172684465066,7278.46351,7266.827318,7292.3110455,14.879295499999944,13.897818999999977,27.476117249999987,438.198967,437.75161249999996,449.10130000000004,2.1982661557645153,2.1940997298249583,2.2017918309137077,1129.4820807789215,1128.7486502180732,1130.1547995658748,423.3196715,421.62518275,423.8537935,428.48672999999997,426.31112222499996,432.031344425,906.610222,906.070888,907.199696,19.66819626596519,18.818478390388456,19.725117526098405,7.4302605524512275,7.412384149644076,7.43396196554024,97.18750064545631,96.08518772946202,97.24611536747457,161.92471678561157,161.51276249779124,162.67255834489922,54.95365075739433,54.908091068082484,54.95776251456232,0.19093791672629212,0.09546895836314606,0.23211223641140744,0.8889272587302484,0.8876428886957339,0.8889577772943916,9.505599526928659,9.22761185329128,9.583487386962922,14.492373010398694,14.447645700353043,14.520050930077387,0.0,0.0,0.0,0.991779906545366,0.991711576700951,0.9922449348074047,2.7550195403358497,2.712661072760678,2.815151547513297,0.4373564347719848,0.4371872675145743,0.43961662046567673,7.244822440202295,7.229203493474988,7.287326928476698,11.402778353484603,11.36084207905228,11.433103611028304,3.6042726356756485,3.5864114939164677,3.6234299113402564,0.009326813406203215,0.009093806495183248,0.009386662793601418,16.715817314814583,15.96477914464523,16.720212209748873,6.099395450433324,6.085263289175932,6.105387567780171,80.35206970177654,79.57024894769404,80.39091999876226,136.11902004181957,135.6320131864099,136.83639264581518,51.35760163605465,51.28877291391021,51.37135102064585,0.01338483769081701,0.013353057335497492,0.013420655674592153
qwen25_1_5b_int8,Qwen2.5,1.5,1024,16,npu_npu,NPU -> NPU,1.0,0.5,1.5,19.737735787406564,19.737735787406564,19.737735787406564,1110.0,1110.0,1110.0,78.0,78.0,78.0,42.0,42.0,42.0,123.01374462979166,121.84361052300241,123.05833311396313,1.9880195113411543,1.9671187159182615,1.9884404819225276,8454.339823,8451.2776195,8536.3189925,8.784910000000036,6.5970105000000565,88.79874675000003,511.06365200000005,508.85709900000006,591.032102,1.892519148150641,1.8745170849692678,1.8932051248302018,1126.3363951079664,1125.162027232737,1128.1574465258468,502.24143499999997,502.2147017499999,502.2600885,504.23282695000006,504.15090180000004,504.6571910250001,909.142246,907.67709,910.0921385,2.60767190236464,2.231333803950376,3.5212282674295725,9.423141788778633,9.403748892958825,9.434552515656634,59.425250486502826,58.280200211439066,60.04521795105033,115.48832367838992,113.55334819554047,118.75441094788539,0.0,0.0,0.0,0.0,0.0,0.0,0.8913472729256848,0.8896266343007427,0.9053539380890168,8.798529434155563,8.72208088088512,9.031208047528438,15.123009618839195,14.770370373142178,15.190418659943523,0.0,0.0,0.0,0.9909701762987376,0.9887603539532139,0.9910076556926661,2.60767190236464,2.231333803950376,2.881188265843191,0.5944341109197806,0.5794844328224125,0.5997966207702032,5.830281147612368,5.417600833659276,6.157508244342699,9.6684375043769,9.102551271187746,10.491855507367454,0.0,0.0,0.0,0.9843783607604322,0.879683645511446,0.9863157573206858,0.0,0.0,0.6400400015863816,7.931915246738173,7.920631160672339,7.940686042863248,44.331082677989144,43.83139133025135,44.93295021244964,90.69687655517382,89.68042655121053,93.0721367805744,0.0,0.0,0.0,0.9973837535045001,0.997021527193189,0.9974311769578426
qwen25_1_5b_int8,Qwen2.5,1.5,1024,16,openvino_auto,OpenVINO AUTO,1.0,0.5,1.5,3.323900909163058,3.323900909163058,3.323900909163058,1110.0,1110.0,1110.0,78.0,78.0,78.0,42.0,42.0,42.0,1470.952119146477,1449.6417263381572,1471.858444592864,38.3240484809433,37.856841579705346,39.21126705207962,707.025053,706.5899565,717.573713,8.683794000000002,8.232122250000002,18.529000500000002,32.877001,32.464372999999995,42.349937999999995,22.63003260225349,22.30218040520242,22.64397607065945,3083.6324328810438,3062.35286205228,3215.870366363868,24.193207,23.8209375,24.23225075,32.4684677,28.830902074999997,32.94987234999999,332.075895,318.9601215,334.399559,5.551923277922748,5.494610761824986,5.753599009250021,1.3150152658857808,1.2999603917610902,1.3154798168388395,15.045327279416815,15.040738830443775,15.201764638463974,22.55619297170822,22.485134410126584,22.614934468513816,7.247328784248701,7.213262417185486,7.290228309470864,1.281861140618339,1.0897887015970986,1.3766482548357708,0.42131060774108897,0.4033561126651758,0.4221321622403205,6.0885685711450614,5.816469974504223,6.244015720731545,9.499864019022192,9.047283632551919,9.634635728992112,4.046662456158668,3.9966761189836557,4.1077937214725955,0.0,0.0,0.0,1.0012777281938712,0.9862432436347053,1.3371970357383205,0.06252828155287932,0.06234362057783779,0.06596547189485083,1.2536535454648514,1.231374325190135,1.6519421948258035,1.5863967524073046,1.557747052762032,2.08317377606442,0.15093357664155216,0.14342692284907424,0.2065776497714765,0.0,0.0,0.0,3.2687844091105385,3.13171926335451,3.3266132719146015,0.8304623694994672,0.8302818036548909,0.8310040340206813,7.703105162806903,7.5653487845220955,7.733352469133948,11.469932200278723,11.292751628372438,11.484477059897479,3.0282825788499084,2.999283562131068,3.039007665149195,0.0,0.0,0.0
qwen25_1_5b_int8,Qwen2.5,1.5,2048,16,gpu_gpu,iGPU -> iGPU,1.0,0.5,1.5,7.039395838975906,7.039395838975906,7.039395838975906,283.0,283.0,283.0,9917.0,5089.0,27498.0,42.0,42.0,156.5,256.2838347681854,255.99313708226947,256.38003081973363,2.231524510002938,2.2252740966768227,2.2327413634019133,8053.5707680000005,8050.550130500001,8062.7265445,17.556319499999972,14.65679574999998,28.389748999999963,462.761139,461.956663,473.56849850000003,1.9866963935518247,1.984442923118368,1.98744209937778,1537.8738827940401,1537.1345788680524,1549.3338853488694,445.20481950000004,445.17874950000004,447.29986725000003,453.31827695,450.143797925,453.40752454999995,1331.708681,1321.930718,1332.349491,22.786374507414475,21.347598000231432,22.888297742136764,8.746996586445613,8.74248106912371,8.768750833741606,116.63205996578668,114.89911187503925,116.8123167905105,199.82998003099766,197.98850434276454,200.2705004328911,75.84975732116304,75.74095562651272,76.07385335006774,3.4940630535481096,3.4747480837898657,4.222714776952616,1.7510002866897914,1.7498251935986775,1.7775573013432233,23.79963005369959,23.69840821681995,24.53624001907341,39.62510362498162,39.57495514608152,40.43324917065396,16.763886335732025,16.75439664988967,16.804007702299693,0.004271598972421931,0.004270275322071346,0.004302086901428867,2.5209263993671525,2.450681815796041,2.6295572230747633,0.4681711305814702,0.46791264039040814,0.46912274196301573,7.430039137308178,7.334501380543545,7.511446533288993,12.039396972540652,11.930314255628156,12.196351198087179,3.91005098064904,3.904627317177577,3.9138371304489628,0.012267667964228086,0.011996017146494627,0.012297742730962718,15.658417244277004,14.6868087882557,16.21490114938811,6.518219634459472,6.517555273113463,6.524455985099087,84.12024635756055,83.04818491632113,84.94157539089355,146.7673537759557,145.4679866909359,147.95708548550908,55.175820004781976,55.08193165944547,55.35600851731907,0.012679752756411552,0.012636377574210215,0.012710471605374814
qwen25_1_5b_int8,Qwen2.5,1.5,2048,16,gpu_npu,iGPU -> NPU,1.0,0.5,1.5,1.9245420200750232,1.9245420200750232,1.9245420200750232,283.0,283.0,283.0,9917.0,5089.0,27498.0,42.0,42.0,156.5,229.65860736735144,228.19689754167996,229.78028269387426,1.9623715583367354,1.9468822165816393,1.963063885457255,8987.252965,8982.496472499999,9045.1917265,85.91844250000003,83.48572050000003,148.04161449999998,589.6940659999999,587.2786014999999,651.5297519999999,1.780299281917453,1.7689681979975191,1.7812425015029012,1532.1144505055065,1525.23353855499,1533.7150766939055,503.77562349999994,503.4881375,503.79288099999997,505.96483255000004,505.63928675,506.34924624999996,1336.71476,1335.321183,1342.7725205000002,7.370356244394605,7.1776948454263785,8.251036051998504,10.330334463308748,10.327618028361478,10.35936535657609,75.70681156991728,75.60404197284689,76.70235528962435,145.95603657026447,145.80109871546915,149.08941392019608,16.83712274511566,16.800569914158885,16.853050086712337,4.326789204816697,4.155613956045104,4.669517910601305,1.7595661131279972,1.7549746648479858,1.7605621721239053,24.608235062799032,24.455178704346565,24.918088668075992,40.92403255925051,40.531858191298014,40.96549723415973,16.83541169770159,16.788478555615598,16.84528677459288,0.004309819994805773,0.003699581724712662,0.0043098245422931135,1.8542244166434083,1.7891164443633805,3.231116589109719,0.583485054864834,0.5824366298100674,0.6258357416144539,4.651793095963287,4.583194147208578,6.138432669623328,8.545330520656515,8.466258985619344,10.937923014872556,0.01381557682484837,0.00776331211945909,0.01814362324867512,0.9362346203429492,0.9104600186781909,0.9392010262922257,0.503885211365283,0.3504015522874795,0.8902357392332849,7.981955157539092,7.975890881225237,7.984619226427505,45.827076200601034,45.64583395192503,46.25581551601477,97.42916529633678,96.76151686364256,97.69870424906266,0.0,0.0,0.0,0.997378267401476,0.9971458289921037,0.9975107577274681
qwen25_1_5b_int8,Qwen2.5,1.5,2048,16,npu_gpu,NPU -> iGPU,1.0,0.5,1.5,4.55825849622488,4.55825849622488,4.55825849622488,220.0,220.0,220.0,78.0,78.0,78.0,42.0,42.0,42.0,241.6011939897295,237.5759005675592,241.78604113502456,2.2315157643532153,2.183862581969162,2.2323741895966918,8543.004138,8536.47794,8690.244596,24.455589499999984,22.83862050000002,148.35612124999997,470.079451,468.65713500000004,595.922332,1.8728774727886008,1.8416736478105364,1.8743103963955394,1127.9386970869707,1126.2620112578595,1128.7071255005012,446.01316749999995,445.8185145,447.76086375,450.28807645,449.44002545,452.784997275,1815.7015139999999,1814.466218,1818.4086105,22.087154013407,20.285464896945903,22.313095371168693,8.79088039740384,8.769158413624247,8.878411157715394,115.60359931631828,113.30553002593436,115.84842834454194,192.14063933698512,190.8975604111401,194.19290593246663,58.899815896153534,58.89484970377731,59.04181690497148,0.5971887004495162,0.2985943502247581,0.7067273906278895,1.8127506580236425,1.8119171737491786,1.841779469601686,20.808787910931944,20.107599320398883,20.90488620247278,31.737057689304653,31.61561762394136,32.61929673911951,0.0,0.0,0.0,0.9872613897043874,0.9861051689082236,0.987699866699242,2.9047325967921647,2.861208366139506,3.4401362199556482,0.4694799835182028,0.46779918610896937,0.5235865263485385,7.675971325414752,7.64909069177441,8.331123963217262,12.195895094544136,12.1668229989019,13.408510986414683,3.8458889724318,3.835790889283051,3.8717228968952333,0.00880063995820145,0.008398157430986897,0.010511808001571928,17.514425469838354,16.590258557418156,18.166231760585156,6.508649755861994,6.489442053766098,6.513045161765169,85.80853480436656,84.89368737595855,86.6124181788519,148.12250986072854,146.92201928108742,148.31561036793795,55.04399453896929,55.023126806882075,55.201059823312214,0.01282581018493019,0.012793442086734698,0.012844121105500147
qwen25_1_5b_int8,Qwen2.5,1.5,2048,16,npu_npu,NPU -> NPU,1.0,0.5,1.5,23.32340503577143,23.32340503577143,23.32340503577143,220.0,220.0,220.0,78.0,78.0,78.0,42.0,42.0,42.0,218.8720498390694,217.8914458230658,218.97722069638405,1.9749291840557799,1.9622641225256001,1.975186320674297,9430.167084,9425.640116999999,9472.7987,32.81823000000006,32.14332175000006,97.509595,536.8491680000001,535.9179455000001,601.223917,1.696682556892011,1.6890809753726033,1.6974978348556906,1120.422808177942,1118.2623118906556,1122.3728800485376,503.5183095,503.45800775,503.77462375,506.97234054999996,506.37619837499994,507.07857894999995,1827.88139,1824.7110375,1831.419715,3.6817663220233268,3.143618840236413,6.862870338557495,10.413358705057176,10.408817343787081,10.416116442673484,71.30595219951893,70.77029447306404,74.56846231798761,135.7671068224658,134.20546106259263,138.49336192416428,0.0,0.0,0.0,0.860983078776183,0.4304915393880915,1.4159923052448824,1.853598176281547,1.8358227164048206,1.861070843183359,20.94420620272456,20.084524155501548,21.523849801067293,32.66025379046936,31.91031754881257,34.15816841222189,0.0,0.0,0.0,0.9795996664750769,0.976215315522899,0.9817987259221671,2.179702538759477,1.9620954092163965,2.9424124380260706,0.5738720888575577,0.5735571690324837,0.591939746447188,5.393789844360237,5.165623846443886,6.195795246997358,8.987528676952506,8.721298036415316,10.388783816451575,0.0,0.0,0.0,0.9359016087736584,0.8567849671043368,0.9366428096648742,1.50206378326385,0.751031891631925,2.934957134674633,7.976805717377882,7.955806754156534,8.002195195966086,46.687320246880155,45.52014647111861,47.70849931714597,93.77349503593773,92.65099457615486,94.69634593714761,0.0,0.0,0.0,0.9967487167059823,0.9966012923405094,0.9969779037883889
qwen25_1_5b_int8,Qwen2.5,1.5,2048,16,openvino_auto,OpenVINO AUTO,1.0,0.5,1.5,1.999960444867611,1.999960444867611,1.999960444867611,220.0,220.0,220.0,78.0,78.0,78.0,42.0,42.0,42.0,1852.5320676666706,1848.1337509415862,1866.8840432533711,35.982568316744086,34.07297437591998,36.63893512745441,1114.150754,1105.6508825,1116.8086125,21.5199155,19.7080445,32.73839674999999,47.369765,45.249278000000004,58.931995,14.360713702842407,14.326618224353382,14.471969327545512,2946.9509361347227,2942.0343242506956,3041.388178544982,25.8498495,25.5412335,26.19359825,29.264005949999998,28.42043125,32.93194735,694.9555809999999,674.0265815,696.1189075,7.901066583049141,7.592138717814116,8.24497258331005,1.7420432819819915,1.7397152995453116,1.7666010472571299,23.37137339276393,23.089858619767366,23.83749750791896,34.897876588147376,34.58944096206497,35.408703637850635,12.473819126581898,12.452573175909972,12.52644855791278,2.8414425161929855,2.798186545146283,3.478041562799085,0.8218893819725736,0.8028973577931785,0.8488236219840812,13.453035043938684,13.269438100883814,14.205996296552625,20.60632829411132,20.241061333067854,21.43752117376349,9.106335030459826,9.007991836867635,9.181562916181674,0.0,0.0,0.0,1.3524366271188955,1.3244863824471524,1.696864668382514,0.06808784368944505,0.067467480181678,0.07753241222200821,1.636806348458055,1.5995046746412698,2.0295459909324727,2.068337197703836,2.022230319477674,2.579374420576637,0.17568385523168048,0.16577020387513142,0.2077646436900546,0.0,0.0,0.0,3.104843299303427,3.0970875042853194,3.1412725678468965,0.8485538338627685,0.8479819626546906,0.8598574007382026,7.782461073082939,7.750481763728501,7.822853837305518,11.674693192886723,11.64051651852706,11.803181882780137,3.1918002408903905,3.179115437855975,3.2368166953522817,0.0,0.0,0.0
qwen25_1_5b_int8,Qwen2.5,1.5,4096,16,gpu_gpu,iGPU -> iGPU,1.0,0.5,1.5,16.484490789473057,16.484490789473057,16.484490789473057,283.0,283.0,283.0,9917.0,5098.0,27498.0,42.0,42.0,42.0,386.3471852952798,371.14696682621343,391.8337107168306,1.9920595679580493,1.8630677563741855,1.99977984949697,10643.276711999999,10496.3055715,11097.7832695,106.5262145,60.42609175,650.5292747499999,598.998936,555.5879225,1144.1001769999998,1.5032964408376646,1.4441516218918813,1.5246447887814418,1411.3676046995026,1363.489492119143,1417.448638817728,494.669083,493.57090225,496.2600115,502.43001115,501.83370072499997,504.9380070499999,2902.1496500000003,2889.7522470000004,3007.7655255,36.110552328832824,33.36518620477012,36.14142660433008,11.964272818642392,11.900596309681665,12.029394767540602,166.69305752301608,162.2908230666455,168.0455034502097,286.8658518618579,278.9970661834487,290.51655806858463,103.4747340255502,103.18612643041033,103.62724393449534,10.957818482118562,10.116554103617208,11.767616948776265,3.8967098410491943,3.8715495418536405,3.9507332230977834,57.0011235605801,55.17315860716339,57.60336358261452,95.69555014111137,92.16394287650888,96.16775590156627,36.38488534169268,36.353508265986896,36.549768247209755,0.001948900188520602,0.0018837508304600805,0.0019513890372834857,3.5725759853834007,3.1667619374710174,4.581133837728978,0.5569800290978835,0.5467653025895001,0.6727900874771262,9.384678441571436,8.838964405786937,11.265055034568661,15.496293287701665,14.55195182605251,19.306087653911085,4.419470639983153,4.393808113726658,4.8275032332860945,0.009407362286199454,0.0063737010530640695,0.010228139489971432,19.624790707634226,19.104186586833574,19.792675817824843,7.409206729533249,7.405871456965692,7.431593355757492,99.1027754767957,97.67646003166072,99.17708483302651,174.72959691213507,171.8089657204324,175.04271451310728,62.15933267515874,62.15762484008245,62.27563498025597,0.01138638603225067,0.011374826107476024,0.011411645270434216
qwen25_1_5b_int8,Qwen2.5,1.5,4096,16,gpu_npu,iGPU -> NPU,1.0,0.5,1.5,2.7656292458996177,2.7656292458996177,2.7656292458996177,283.0,283.0,283.0,9917.0,5098.0,27498.0,42.0,42.0,120.0,388.5171618613046,384.9001370258045,388.6539239048965,1.945222513024818,1.9191974518537633,1.9454230599573101,10583.831047,10580.108050499999,10684.234077000001,116.10598750000011,115.32756300000003,215.84457325000005,622.157096,621.436899,722.2371364999999,1.5117399294214187,1.4976659028241417,1.512272077450959,1428.7833885273183,1427.326987463447,1430.118151529416,506.1675635,506.109336,506.45079075,508.28819655,508.03781905,509.22103675000005,2866.774651,2864.1015175,2869.7028085,14.44336380506118,13.347207451879676,17.31860422227588,12.567520316574123,12.52306746797809,12.594079571969882,107.12538559876714,106.34266999628501,110.46722350108341,195.33998086911802,194.84248915965065,200.5473732608296,36.480144463703034,36.45794069539992,36.4952982234319,10.013521838864381,9.300063472160947,10.017168873003701,3.8865487254887237,3.8629820795704903,3.899000865895521,54.34302746024791,53.4956530346783,54.3954470503903,89.32416941777774,89.31106740612911,89.44718289951246,36.470234851880065,36.45063136488796,36.483595869882535,0.001432969277360894,0.001426460971923107,0.001722974969210418,2.293625483121261,2.1533384765658585,3.3685796287354743,0.6100928649252336,0.6062511067514258,0.6420862884463621,5.1249268304416695,5.016059850893965,6.33925201498253,8.987829299666831,8.805188635731213,10.949564543116622,0.009909611822967285,0.007309330511955694,0.01170235354936765,0.891876028687134,0.7998963264657519,0.892855261948095,3.5631332164824094,1.8901584690135529,4.6499611213794605,8.045974445346571,8.041382141249375,8.052992417627998,49.352180159216786,47.830957110712745,50.579898861280185,97.0541861749707,96.72623311779031,100.16372782984917,0.0,0.0,0.0,0.9977347977364182,0.997391207754446,0.9978082520668347
