all_tokens_per_s_e2e,compile_s,context_length,decode_energy_net_psys_j,decode_gpu_active_fraction,decode_npu_utilization,decode_tokens_per_s,end_to_end_ms,energy_net_psys_j,family,final_top1,first_decode_top1,handoff_estimate_ms,handoff_plus_first_decode_ms,model,output_tokens_per_s_e2e,placement,placement_label,precision,prefill_energy_net_psys_j,prefill_gpu_active_fraction,prefill_npu_utilization,prefill_tokens_per_s,prefill_top1,qualification_reason,qualified,repeat,size_b,steady_tpot_ms,steady_tpot_p95_ms,ttft_ms
460.95611433507025,5.555001899600029,1024,29.578600031178453,0.0,0.990192946151855,10.022305897904792,2221.469611,54.774656647497316,Llama 3.2,42,546,32.22111100000001,129.47145500000002,llama32_3b_fp16,7.202439286485473,gpu_npu,iGPU → NPU,FP16,25.196056616318863,0.9861111111111112,0.01618773414035307,1390.7130327687628,198,top1_match_all_repeats,True,2,3.0,97.250344,99.3982875,724.808049
82.20163356830707,33.750633016228676,1024,259.74714692865626,0.993993993993994,0.019914378666441784,1.2894316514781647,12457.173362000001,280.48905162800594,Llama 3.2,90,287,780.9984665,1502.211542,llama32_3b_fp16,1.284400524504798,npu_gpu_combined,NPU + iGPU subgraphs,FP16,20.741904699349675,0.06097560975609756,0.893107987342085,1223.0915298083162,198,top1_mismatch,False,0,3.0,721.2130755000001,738.7687036,824.141101
85.3599970008565,33.750633016228676,1024,260.8237841987509,0.9931573802541545,0.01932966160740896,1.3420812457946254,11996.251593,281.1376536433995,Llama 3.2,90,90,19.12891849999998,764.6414540000001,llama32_3b_fp16,1.3337499531383827,npu_gpu_combined,NPU + iGPU subgraphs,FP16,20.313869444648596,0.04938271604938271,0.903350620032374,1229.8967474227486,198,top1_mismatch,False,1,3.0,745.5125355000001,751.2121039499999,819.580995
84.37548517011194,33.750633016228676,1024,273.3096009562456,0.9951969260326609,0.018984423070902607,1.325303811963323,12136.226511,294.02180774084644,Llama 3.2,90,90,31.28212149999998,783.2068049999999,llama32_3b_fp16,1.3183669557829991,npu_gpu_combined,NPU + iGPU subgraphs,FP16,20.712206784600813,0.06172839506172839,0.8988225142323863,1232.1729781928193,198,top1_mismatch,False,2,3.0,751.9246835,757.3541970499999,818.066958
537.0818445973571,8.377430791035295,1024,41.8005104555759,0.9918032786885246,0.0,11.343513880930132,1906.5995440000002,64.2588474448064,Llama 3.2,42,546,11.587197500000007,98.658376,llama32_3b_fp16,8.391903821833704,openvino_auto,OpenVINO AUTO (actual iGPU),FP16,22.458336989230496,0.9137931034482759,0.0,1725.2652967660842,198,baseline,True,0,3.0,87.0711785,89.24730315000001,584.25797
529.183142328175,8.377430791035295,1024,42.01489132146487,0.9917355371900827,0.0,11.418517217540597,1935.057862,65.07177985014967,Llama 3.2,42,546,6.424753999999991,93.39331,llama32_3b_fp16,8.268486598877734,openvino_auto,OpenVINO AUTO (actual iGPU),FP16,23.056888528684798,0.8548387096774194,0.0,1622.1378508130183,198,baseline,True,1,3.0,86.968556,88.41024125,621.4021819999999
529.4360944051087,8.377430791035295,1024,41.803821762641846,1.0,0.0,11.391117970778227,1934.133337,65.18386718632726,Llama 3.2,42,546,8.411922000000002,95.518051,llama32_3b_fp16,8.272438975079824,openvino_auto,OpenVINO AUTO (actual iGPU),FP16,23.380045423685424,0.8524590163934426,0.0,1632.8701980500973,198,baseline,True,2,3.0,87.10612900000001,87.98141995,617.317899
782.3093029721824,2.5578020960092545,2048,41.58713554564436,0.9917355371900827,0.0,11.196968461695255,2617.8903819999996,90.98584646674911,Llama 3.2,42,319,17.27638549999999,105.10820899999999,llama32_3b_fp16,6.111791429470175,gpu_gpu,iGPU → iGPU,FP16,49.39871092110475,0.905511811023622,0.0,1589.6832548369725,319,top1_match_all_repeats,True,0,3.0,87.8318235,89.73360699999999,1278.2420610000001
765.8736038269113,2.5578020960092545,2048,43.259282265588844,1.0,0.0,11.225396339072269,2674.0704859999996,92.63241409327102,Llama 3.2,42,319,12.505427500000014,100.18574600000001,llama32_3b_fp16,5.983387529897745,gpu_gpu,iGPU → iGPU,FP16,49.37313182768218,0.8796992481203008,0.0,1518.8948743346662,319,top1_match_all_repeats,True,1,3.0,87.6803185,90.99372635,1337.814772
767.1015616375668,2.5578020960092545,2048,42.23533688487256,0.991869918699187,0.0,11.229115187630274,2669.789898,92.22111851553885,Llama 3.2,42,319,12.054259999999983,99.807075,llama32_3b_fp16,5.99298095029349,gpu_gpu,iGPU → iGPU,FP16,49.985781630666295,0.8863636363636364,0.0,1523.2649591568136,319,top1_match_all_repeats,True,2,3.0,87.75281500000001,90.78791505,1333.976724
569.172298907028,5.996397917158902,2048,31.270834912506544,0.0,0.9929171067021109,8.437454835358947,3598.2074390000002,95.36621695642731,Llama 3.2,735,8,261.1783375,361.76878600000003,llama32_3b_fp16,4.446658585211156,gpu_npu,iGPU → NPU,FP16,64.09538204392076,0.9832402234636871,0.007865766614003275,1116.2258369756726,90,top1_mismatch,False,0,3.0,100.5904485,103.65122000000001,1820.420145
