model,family,size_b,context_length,output_tokens,placement,placement_label,prefill_device,decode_device,execution_devices,repeat,compile_s,prefill_top1,first_decode_top1,final_top1,all_tokens_per_s_e2e,decode_tokens_per_s,end_to_end_ms,handoff_estimate_ms,handoff_plus_first_decode_ms,output_tokens_per_s_e2e,prefill_tokens_per_s,steady_tpot_ms,steady_tpot_p95_ms,ttft_ms,energy_net_core_j,energy_net_dram_j,energy_net_package-0_j,energy_net_psys_j,energy_net_uncore_j,prefill_energy_net_core_j,prefill_energy_net_dram_j,prefill_energy_net_package-0_j,prefill_energy_net_psys_j,prefill_energy_net_uncore_j,prefill_npu_utilization,first_decode_energy_net_core_j,first_decode_energy_net_dram_j,first_decode_energy_net_package-0_j,first_decode_energy_net_psys_j,first_decode_energy_net_uncore_j,first_decode_npu_utilization,steady_decode_energy_net_core_j,steady_decode_energy_net_dram_j,steady_decode_energy_net_package-0_j,steady_decode_energy_net_psys_j,steady_decode_energy_net_uncore_j,steady_decode_npu_utilization
qwen25_0_5b_int8,Qwen2.5,0.5,8192,16,gpu_gpu,iGPU -> iGPU,GPU,GPU,NPU,0,9.696449596434832,89372,271,42,1478.4629217945492,5.305982635109922,5551.711767000001,50.542034000000015,235.459875,2.881993999599511,3006.5538616857502,184.917841,186.52203065,2724.7142000000003,18.838467340107645,7.359498556511622,91.87120162581526,157.7611161274021,57.890627683788665,9.538613468402463,4.146128399220395,50.52606282573073,86.56784958701965,32.58350122202188,0.0012694909433070079,2.237634215815758,0.2293362912724239,4.420138624899872,6.680718872772546,1.7102061245834674,0.014822058323100698,7.062219655889424,2.984033866018803,36.92500017518465,64.51254766760988,23.596920337183317,0.018811225532428026
qwen25_0_5b_int8,Qwen2.5,0.5,8192,16,gpu_gpu,iGPU -> iGPU,GPU,GPU,NPU,1,9.696449596434832,89372,22814,42,1484.9482392715718,5.339951740720139,5527.465391,24.12163549999999,209.054408,2.8946359439991656,3013.4805717488316,184.9327725,189.18333404999998,2718.4512409999998,18.33797583365697,7.279051399727828,91.1053917061307,155.3615343216925,57.7015904076701,8.382982810518875,4.079458738770583,49.040460716495495,83.59311070408478,32.359089065946705,0.0012816120986295079,2.2521754739318727,0.22592458988243813,4.421227439622202,6.638892244375654,1.6987852762765165,0.016765970320989358,7.702817549206221,2.9736680710748065,37.64370355001301,65.12953137323206,23.64371606544688,0.01881259898369611
qwen25_0_5b_int8,Qwen2.5,0.5,8192,16,gpu_gpu,iGPU -> iGPU,GPU,GPU,NPU,2,9.696449596434832,89372,488,42,1492.1580378762296,5.369460228234298,5500.757823,24.78358099999997,209.07430699999998,2.9086901323123384,3026.026039528838,184.290726,185.995193,2707.180934,18.81235707163192,7.2458257939234025,91.67690045883299,155.88492834283576,57.87394717890458,9.389742661664316,4.046487799934301,50.02506901918538,84.64787285680585,32.40800117881971,0.0012917496411416437,2.1418910257830386,0.22475437393791267,4.312306868224349,6.502336864915804,1.6931702354681288,0.016735676660642955,7.280723384184564,2.974583620051189,37.339524571423254,64.73471862111411,23.772775764616743,0.018887967201109957
qwen25_0_5b_int8,Qwen2.5,0.5,8192,16,gpu_npu,iGPU -> NPU,GPU,NPU,NPU,0,2.5190937342122197,89372,12,42,1659.5419838206726,6.805163358175521,4945.942965,237.872489,365.701206,3.234974627330746,2987.889811960503,127.82871700000001,145.71915965,2741.7343060000003,18.96154065662663,6.595119107870081,73.00069166019235,120.20223584383794,32.81491131760016,11.287934973017673,4.138367449639345,52.464699249519285,86.06613611363612,32.81491131760016,0.0012878709626504559,3.0507893416184437,0.22082071453906396,3.6830414144397166,5.405179023943843,0.0,0.5258555258907186,4.6228163419905135,2.235930943691672,16.85295099623334,28.73092070625798,0.0,0.967837795324945
qwen25_0_5b_int8,Qwen2.5,0.5,8192,16,gpu_npu,iGPU -> NPU,GPU,NPU,NPU,1,2.5190937342122197,89372,488,42,1727.4017996657851,7.381758465110136,4751.644928,111.11611099999999,238.92675699999998,3.3672549701087426,3012.1979474338254,127.810646,130.46010600000002,2719.6087850000004,15.50985329895886,6.47123774696734,69.09708896549641,114.92265182649297,32.62507470686919,9.59045016732102,4.075568467435854,50.410507236212226,83.4993099249767,32.585586692083474,0.0009335901597332132,2.1921555974366127,0.1845884292598458,2.8047978002889615,3.9624913038232785,0.03948801478571623,0.7012525600052405,3.7272475342012266,2.21108085027164,15.881783928995219,27.46085059769299,0.0,0.990321624472273
qwen25_0_5b_int8,Qwen2.5,0.5,8192,16,gpu_npu,iGPU -> NPU,GPU,NPU,NPU,2,2.5190937342122197,89372,488,42,1732.2289649668492,7.41180580722308,4738.4036209999995,99.55558900000003,227.518448,3.3766646490581858,3017.7499246925518,127.96285899999998,130.54635305,2714.60532,14.504876350735096,6.453559699515532,67.8134596345951,118.23021775610549,32.39128336373836,8.658539661316029,3.9990361955566156,49.14212299877116,84.9114062740935,32.35824195306848,0.001314003171554972,2.0994569234016636,0.18806333924895197,2.7119459023178365,3.8535669179855305,0.03304141066987826,0.7370699012503813,3.746879766017404,2.2664601647099647,15.959390733506108,29.46524456402646,0.0,0.9902493740211203
qwen25_0_5b_int8,Qwen2.5,0.5,8192,16,npu_gpu,NPU -> iGPU,NPU,GPU,NPU,0,6.2184123089537024,198,78,42,1093.9818258846485,5.301487279453438,7502.866872,36.96768249999999,222.086931,2.1325181791123753,1752.8723174120264,185.1192485,190.88944615,4673.4721739999995,16.365017376709986,7.930178339604545,87.52967575805874,143.00860471093736,25.11522654578851,5.652959525481364,4.6565158450258295,44.970100956642874,71.70495125638679,0.0,0.7983941833992827,2.5745196866064224,0.22802282491964165,4.654837523361811,6.721756209790277,1.6184365494935686,0.01590368232879043,8.1375381646222,3.0456396696590744,37.90473727805406,64.58189724476028,23.49678999629494,0.019002359685756268
qwen25_0_5b_int8,Qwen2.5,0.5,8192,16,npu_gpu,NPU -> iGPU,NPU,GPU,NPU,1,6.2184123089537024,198,78,42,1099.590915513002,5.352959498265479,7464.5942270000005,21.378809499999985,206.53586199999998,2.143452077023396,1757.0327362926944,185.1570525,186.66187875,4662.406016,7.575842649600006,7.796995126888446,78.51307454192697,131.0810806072189,25.298754340193994,0.5057142604332086,4.575588098166081,39.56891676758441,64.07838888650124,0.0,0.7991680662759337,2.1410349163387163,0.2252035858229779,4.253697573185591,6.30947126277285,1.6599724412497368,0.017532064237831976,4.9290934728280815,2.996203442899387,34.69046020115697,60.693220457944804,23.63878189894426,0.01933425330219367
qwen25_0_5b_int8,Qwen2.5,0.5,8192,16,npu_gpu,NPU -> iGPU,NPU,GPU,NPU,2,6.2184123089537024,198,78,42,1103.3812583371273,5.3580993237987204,7438.9518020000005,22.44450649999999,207.431169,2.1508406595265637,1765.7259220230096,184.98666250000002,186.4501409,4639.451626,14.798162361337775,7.89310768748436,86.28855660010069,141.21398424170945,25.312126852751163,3.4322737347343466,4.643281648890018,42.8460866663316,68.88915622553193,0.0,0.8049675481194467,2.238348169477653,0.22443894430102956,4.3019485711001675,6.374538699726498,1.5969216051757962,0.012269130103586313,9.127540457125775,3.025387094293312,39.14052136266893,65.95028931645103,23.715205247575366,0.019092855887073226
qwen25_0_5b_int8,Qwen2.5,0.5,8192,16,npu_npu,NPU -> NPU,NPU,NPU,NPU,0,57.722810465842485,198,78,42,1389.4021104373123,7.156110993065759,5907.577035,154.10901900000002,281.72681500000004,2.7083861801896925,2149.3039772132847,127.617796,137.9065367,3811.4664500000003,6.229942611076707,6.902875941735836,58.04719632086497,100.76094121097465,0.0,0.24089855986925812,4.45752183005054,39.01900186931391,66.99797871561495,0.0,0.9773894244825373,2.6056532629425972,0.20540031411766985,3.5093296479062754,5.295308589286793,0.0,0.46056673731962644,3.383390788264851,2.239953797567626,15.518864803644785,28.46765390607291,0.0,0.9790481095407947
qwen25_0_5b_int8,Qwen2.5,0.5,8192,16,npu_npu,NPU -> NPU,NPU,NPU,NPU,1,57.722810465842485,198,78,42,1411.1808180469097,7.5853646316131265,5816.405591000001,62.8105545,190.58275899999998,2.7508398012610327,2133.937220339592,127.77220449999999,128.03819655,3838.9133110000002,7.699812649739001,6.922887435238495,59.64022473432221,93.56693188233535,0.0,3.0687331450866253,4.522592890336292,42.06435542233388,63.97179568607875,0.0,0.9716093325974038,2.0928446091630457,0.18352874689925477,2.9749745216155605,4.141166339211932,0.0,0.6690111984368954,2.53823489548933,2.2167657980029483,14.600894790372767,25.453969857044665,0.0,0.9918342138600089
qwen25_0_5b_int8,Qwen2.5,0.5,8192,16,npu_npu,NPU -> NPU,NPU,NPU,NPU,2,57.722810465842485,198,78,42,1416.9460464463166,7.572771081373202,5792.739971,64.35657949999998,192.054117,2.7620780632481803,2149.0261981201897,127.69753750000001,128.4223455,3811.959113,6.444865693611237,6.904214124221884,58.3741895456929,92.33707340942719,0.0,2.525384006507325,4.504997901869338,41.470119695557415,62.82248341058315,0.0,0.9773221300550713,2.0982537594533923,0.17868336664371018,2.9645498478730277,4.059295196828644,0.0,0.6625268022762563,1.8212279276505194,2.2205328557088357,13.93952000226246,25.455294802015395,0.0,0.9915885749035157
qwen25_0_5b_int8,Qwen2.5,0.5,8192,16,openvino_auto,OpenVINO AUTO,GPU.0,GPU.0,GPU.0,0,1.4071892695501447,198,78,42,2995.1329866213173,48.345879260897995,2740.445929,48.382597499999996,65.331458,5.838465860860268,3370.9414453945196,16.948860500000002,19.755726,2430.181637,12.024498754496673,2.402398889307663,48.523630097695175,70.08422708279751,32.432895959772544,7.73942669267215,2.020366426083424,41.52954393363718,60.63247925871116,30.368657242278154,0.0,2.07931510087244,0.042264492904420026,2.318175495459304,2.8135271525095984,0.16649101982611933,0.0,2.2057569609520824,0.33976797031981876,4.675910668598693,6.63822067157675,1.8977476976682748,0.0
qwen25_0_5b_int8,Qwen2.5,0.5,8192,16,openvino_auto,OpenVINO AUTO,GPU.0,GPU.0,GPU.0,1,1.4071892695501447,198,78,42,2811.5167562135834,51.480537000482805,2919.420623,30.241358500000004,47.213772,5.480539485796459,3117.1420170180722,16.9724135,19.545342799999997,2628.0483710000003,16.582271344050547,2.7340380988978996,54.313078114281446,81.05697065973979,33.000031922798996,12.052507609996178,2.359212654186519,47.15342780418089,70.5179110980459,31.010339461965913,0.0,1.475254137600884,0.03624692891153454,1.636028555406411,1.9902805377249564,0.10067217513835185,0.0,3.0545095964534825,0.338578515799846,5.5236217546941395,8.548779023968939,1.8890202856947287,0.0
qwen25_0_5b_int8,Qwen2.5,0.5,8192,16,openvino_auto,OpenVINO AUTO,GPU.0,GPU.0,GPU.0,2,1.4071892695501447,198,78,42,2767.425683150156,49.54194459326019,2965.933304,38.2478395,55.301853,5.394591974951572,3076.04550623469,17.0540135,20.045623199999998,2663.159561,15.83674328958722,2.7889559608092482,53.55550588647726,80.62583375899476,32.98278553571781,11.535977540652699,2.4089359257950105,46.6555709327505,70.76452112750124,30.987805456786703,0.0,1.706460411781945,0.03899159026067931,1.7821189246148708,2.2458096025524394,0.08362658829746517,0.0,2.5943053371525764,0.3410284447535583,5.117816029111891,7.615503028941075,1.911353490633643,0.0
qwen25_1_5b_int8,Qwen2.5,1.5,1024,16,gpu_gpu,iGPU -> iGPU,GPU,GPU,NPU,0,6.594941902905703,1110,78,42,147.80368654038432,2.332741716753516,7036.360353,49.75519899999997,473.10983699999997,2.2739028698520665,1689.3270004489434,423.354638,433.72931674999995,606.158547,19.98652278731538,7.370913049080703,97.54095553581216,167.1181401541972,62.595637002378,1.2856100810001159,0.7630203575164058,10.486214088922761,17.50471686090074,7.716448904713097,0.009380384106008489,3.5933867396904207,0.4947792141194035,8.283129647055366,13.028140770919077,3.666072757789488,0.011914780795394875,15.107525966624845,6.113113477444894,78.77161179983403,136.58528252237738,51.213115339875415,0.013516997961258099
qwen25_1_5b_int8,Qwen2.5,1.5,1024,16,gpu_gpu,iGPU -> iGPU,GPU,GPU,NPU,1,6.594941902905703,1110,78,42,149.05625420340698,2.3554274208203125,6977.231553,16.130235999999964,438.64304,2.2931731415908767,1681.5537515939598,422.512804,429.64616515,608.960611,19.535481402159732,7.287012174547138,96.81853376468744,165.04242419623657,62.49370926229088,1.2890133737427185,0.7566378063137943,10.474526268260696,17.179997122130786,7.70521315830802,0.009261682772451107,2.6060798381825148,0.43795011768852965,7.169923612220277,11.368148666773026,3.6715154414631197,0.012850996108361825,15.6403881902345,6.0924242505448145,79.17408388420647,136.49427840733276,51.11698066251974,0.013362727191241553
qwen25_1_5b_int8,Qwen2.5,1.5,1024,16,gpu_gpu,iGPU -> iGPU,GPU,GPU,NPU,2,6.594941902905703,1110,78,42,149.67315045894875,2.3656081356377556,6948.474037,9.153328500000002,429.905532,2.302663853214596,1685.2920763651066,420.75220349999995,429.42353805,607.609811,20.638539795157865,7.34657499122867,98.21666005715988,168.82431088917036,62.644403237509124,1.0188582326022209,0.7547682933164064,10.217709923128794,16.96644709099176,7.7163859284959875,0.009986672186897916,3.8635288149664744,0.488028865566247,8.451875326694095,12.905935127071004,3.6147093601331903,0.013207552769988548,15.75615274758917,6.103777832346017,79.547074807337,138.9519286711076,51.313307948879945,0.01345500858950851
qwen25_1_5b_int8,Qwen2.5,1.5,1024,16,gpu_npu,iGPU -> NPU,GPU,NPU,NPU,0,2.546425521373749,1110,78,42,124.69405115567695,1.9402968137669794,8340.413919999999,196.73885399999992,698.713763,1.9183700177796452,1679.6854840109106,501.9749090000001,504.68925255,609.6379410000001,9.682306074275232,9.39435119046013,66.90470856527118,130.12838627661048,7.734845863970815,2.363015969418387,0.8079870719700875,11.647906171376029,18.92599941196747,7.714977769256039,0.009433467986862058,4.516576650719722,0.6312754495211651,7.4375076618794065,12.516521227485931,0.019868094714776657,0.8321590768493278,2.8027134541371233,7.955088668968878,47.81929473201574,98.68586563715708,0.0,0.9978990208638393
qwen25_1_5b_int8,Qwen2.5,1.5,1024,16,gpu_npu,iGPU -> NPU,GPU,NPU,NPU,1,2.546425521373749,1110,78,42,126.8250350276784,1.975726923691463,8200.273706,52.42260050000003,554.4722039999999,1.951154385041206,1683.846668652674,502.04960349999993,505.57738255000004,608.1313809999999,4.143581435978267,9.313281753202432,61.150609370107766,120.38250851991391,7.72098476068802,1.0865926778011026,0.7563915245749552,10.266107914134455,17.04284333945281,7.695510858872847,0.006758408015783681,1.6384664328951628,0.5731866011372674,4.4194075055485245,8.029405624000848,0.025473901815172867,0.9922697585756706,1.4185223252820016,7.98370362749021,46.46509395042479,95.31025955646025,0.0,0.9974705945726439
qwen25_1_5b_int8,Qwen2.5,1.5,1024,16,gpu_npu,iGPU -> NPU,GPU,NPU,NPU,2,2.546425521373749,1110,78,42,126.86157599100224,1.977149739077625,8197.911715,54.83653599999994,556.523048,1.9517165537077268,1675.302436262759,501.68651200000005,503.82919044999994,611.2329199999999,2.9082807736592073,9.23698137539579,59.87350459753562,119.08713345432011,7.712063194305585,1.1639154399455782,0.7541902259485151,10.357717767708674,17.126071790404023,7.702462498311683,0.006694665594909385,1.5894967361592602,0.5718287186540091,4.360485662447912,7.962912794564429,0.009600695993901863,0.9868863508416637,0.1548685975543691,7.9109624307932656,45.15530116737904,93.99814886935165,0.0,0.9977380661862597
qwen25_1_5b_int8,Qwen2.5,1.5,1024,16,npu_gpu,NPU -> iGPU,NPU,GPU,NPU,0,2.454578286036849,1110,78,42,143.34563789408847,2.3623313706683233,7255.191126,40.07293900000003,460.00363300000004,2.2053175060628996,1130.8275183528283,419.930694,424.13551444999996,905.5315539999999,17.968760514811727,7.4302605524512275,94.98287481346773,161.10080820997092,54.9618742717303,0.0,0.8889882958585349,8.949624179653902,14.492373010398694,0.0,0.991779906545366,2.7550195403358497,0.44187680615936864,7.244822440202295,11.463428868572004,3.6042726356756485,0.008860799584163283,15.213740974475876,6.099395450433324,78.78842819361154,135.14500633100022,51.35760163605465,0.013456473658367296
qwen25_1_5b_int8,Qwen2.5,1.5,1024,16,npu_gpu,NPU -> iGPU,NPU,GPU,NPU,1,2.454578286036849,1110,78,42,142.8873001246935,2.35410316622469,7278.46351,14.879295499999944,438.198967,2.1982661557645153,1129.4820807789215,423.3196715,428.48672999999997,906.610222,19.78203878623162,7.394507746836924,97.18750064545631,161.92471678561157,54.95365075739433,0.19093791672629212,0.8863585186612195,9.505599526928659,14.402918390307391,0.0,0.9927099630694436,2.875283554690744,0.4370181002571638,7.329831416751102,11.402778353484603,3.5685503521572874,0.009326813406203215,16.715817314814583,6.071131127918541,80.35206970177654,136.11902004181957,51.38510040523704,0.01338483769081701
qwen25_1_5b_int8,Qwen2.5,1.5,1024,16,npu_gpu,NPU -> iGPU,NPU,GPU,NPU,2,2.454578286036849,1110,78,42,142.34566475255104,2.3443472917040675,7306.158581,12.916342500000011,437.304258,2.1899333038854008,1128.015219657225,424.38791549999996,435.57595885,907.78917,19.66819626596519,7.437663378629251,97.30473008949285,163.42039990418687,54.86253137877063,0.27328655609652275,0.8889272587302484,9.661375246997183,14.54772884975608,0.0,0.991643246856536,2.670302605185507,0.4373564347719848,7.213584546747681,11.318905804619954,3.642587187004864,0.009446512180999619,16.72460710468316,6.111379685127018,80.42977029574799,137.55376524981082,51.21994419176577,0.013321276980177975
qwen25_1_5b_int8,Qwen2.5,1.5,1024,16,npu_npu,NPU -> NPU,NPU,NPU,NPU,0,19.737735787406564,1110,78,42,120.67347641621315,1.9462179204953687,8618.298162,168.81258350000004,671.000552,1.8565150217878947,1123.9876593575077,502.1879684999999,505.08155510000006,911.0420310000001,4.434784632494505,9.445963242534633,60.66518541559785,122.02049821738085,0.0,0.0,0.8913472729256848,8.645632327614676,15.257827701047852,0.0,0.9865505316076904,3.154704629321742,0.6051591306206258,6.48473534107303,11.31527351035801,0.0,0.7749889302624597,1.2800800031727633,7.949456838988323,45.53481774691014,95.44739700597499,0.0,0.9973837535045001
qwen25_1_5b_int8,Qwen2.5,1.5,1024,16,npu_npu,NPU -> NPU,NPU,NPU,NPU,1,19.737735787406564,1110,78,42,123.10292159813459,1.988861452503901,8448.215416000001,4.409111000000077,506.650546,1.8938911015097628,1129.9784979437272,502.24143499999997,504.23282695000006,906.211934,1.8549957055361115,9.384355997139018,57.13514993637531,111.61837271269101,0.0,0.0,0.8879059956758006,8.798529434155563,14.417731127445162,0.0,0.9909701762987376,1.8549957055361115,0.5645347547250443,5.004920519706184,8.53666503799859,0.0,0.9882531538809394,0.0,7.931915246738173,43.33169998251356,88.66397654724726,0.0,0.9974786004111849
