all_tokens_per_s_e2e,context_length,decode_device,decode_energy_net_psys_j,decode_ms,decode_tokens_per_s,end_to_end_ms,energy_net_psys_j,family,handoff_plus_first_decode_ms,internal_overhead_ms,mode,model,output_tokens,output_tokens_per_s_e2e,precision,prefill_device,prefill_energy_net_psys_j,prefill_tokens_per_s,repeat,route,route_label,size_b,source_model,steady_tpot_ms,steady_tpot_p95_ms,ttft_ms
2509.6088948175893,8192,NPU,10.206019486903692,407.4311740000003,36.81603411132208,3264.2536520000003,90.33849675941539,Qwen2.5,87.489434,0.0,overhead_free_oracle,qwen25_0_5b,16,4.901579872690604,FP16,iGPU,80.13247727251171,2861.920914919376,2,gpu_npu_oracle,iGPU prefill + NPU decode · oracle,0.5,qwen25_0_5b_fp16,22.611179500000002,23.9025259,2856.822478
1015.0033191401506,1024,iGPU,23.34205704290465,675.0187910000001,22.221603605698732,1008.8636960000001,34.01359510119007,Qwen2.5,59.704240999999996,0.0,measured,qwen25_1_5b,16,15.859426861564852,FP16,iGPU,10.671538058285421,3019.3661335044185,0,gpu_full,Whole iGPU,1.5,qwen25_1_5b_fp16,43.582314,45.64459405,333.84490500000004
807.407079374919,1024,NPU,16.74128986331435,797.342281,18.812497916437472,1268.257396,25.796649805504725,Qwen2.5,125.936478,0.0,measured,qwen25_1_5b,16,12.61573561523311,FP16,NPU,9.055359942190375,2140.5131580879497,0,npu_full,Whole NPU,1.5,qwen25_1_5b_fp16,47.742450999999996,49.104597749999996,470.915115
893.5942942594106,1024,iGPU,23.34205704290465,675.0187910000001,22.221603605698732,1145.9339060000002,32.39741698509502,Qwen2.5,59.704240999999996,0.0,overhead_free_oracle,qwen25_1_5b,16,13.962410847803291,FP16,NPU,9.055359942190375,2140.5131580879497,0,npu_gpu_oracle,NPU prefill + iGPU decode · oracle,1.5,qwen25_1_5b_fp16,43.582314,45.64459405,470.915115
905.2436348938627,1024,NPU,16.74128986331435,797.342281,18.812497916437472,1131.187186,27.41282792159977,Qwen2.5,125.936478,0.0,overhead_free_oracle,qwen25_1_5b,16,14.144431795216605,FP16,iGPU,10.671538058285421,3019.3661335044185,0,gpu_npu_oracle,iGPU prefill + NPU decode · oracle,1.5,qwen25_1_5b_fp16,47.742450999999996,49.104597749999996,333.84490500000004
980.8388908137426,1024,iGPU,22.43097423160133,665.0707760000001,22.553990554533097,1044.00428,34.39303257398403,Qwen2.5,52.910336,0.0,measured,qwen25_1_5b,16,15.325607668964729,FP16,iGPU,11.9620583423827,2660.0973240940975,1,gpu_full,Whole iGPU,1.5,qwen25_1_5b_fp16,43.377521,45.06358405,378.93350399999997
863.7132134473471,1024,NPU,15.627893059326851,714.6595399999999,20.989015272922824,1185.5787129999999,24.786369496670208,Qwen2.5,52.85397,0.0,measured,qwen25_1_5b,16,13.495518960114799,FP16,NPU,9.158476437343356,2140.494712879316,1,npu_full,Whole NPU,1.5,qwen25_1_5b_fp16,47.1426665,47.920721449999995,470.919173
901.4164261764959,1024,iGPU,22.43097423160133,665.0707760000001,22.553990554533097,1135.9899490000003,31.589450668944686,Qwen2.5,52.910336,0.0,overhead_free_oracle,qwen25_1_5b,16,14.084631659007748,FP16,NPU,9.158476437343356,2140.494712879316,1,npu_gpu_oracle,NPU prefill + iGPU decode · oracle,1.5,qwen25_1_5b_fp16,43.377521,45.06358405,470.919173
936.3629419720415,1024,NPU,15.627893059326851,714.6595399999999,20.989015272922824,1093.5930439999997,27.589951401709552,Qwen2.5,52.85397,0.0,overhead_free_oracle,qwen25_1_5b,16,14.630670968313149,FP16,iGPU,11.9620583423827,2660.0973240940975,1,gpu_npu_oracle,iGPU prefill + NPU decode · oracle,1.5,qwen25_1_5b_fp16,47.1426665,47.920721449999995,378.93350399999997
996.2848663814116,1024,iGPU,21.381179666810027,667.3253749999998,22.477790538086463,1027.8184829999998,32.87154210231628,Qwen2.5,55.536018999999996,0.0,measured,qwen25_1_5b,16,15.566951037209556,FP16,iGPU,11.490362435506256,2796.169961729199,2,gpu_full,Whole iGPU,1.5,qwen25_1_5b_fp16,43.521603,44.418626749999994,360.493108
